sqrt(dd),g_t,g_mn,sqrt(p),yj(mn),cs(s),log(mn_s),yj(s_h),yj(cs),asinh(mcwf),asinh(m_l),yj(mcwd_t),yj(sczfr),yj(m_f),yj(h_e)
1.290360128,1,2,1.227255375,-0.8114934756,-0.1091972708,-0.05354740647,0.6364430592,-1.183354089,0.04499918677,-0.4444435088,-0.5441807586,-1.430149769,-0.8926430343,0.318601476
1.053574616,1,3,1.840883003,0.9601245973,-1.386559558,0.4684458225,2.698529376,-1.592004249,-0.7984444305,-0.5472864881,0.1606929575,-0.5628550876,0.5664817145,0.9362134383
1.393748239,1,3,1.147992294,1.083250734,-0.2916775976,0.2641915313,1.640050658,-1.251462449,-0.8620353792,-0.4619177775,0.1972020167,-0.6504573802,0.1958575164,0.78379124
1.290360128,1,3,1.988380893,0.9845193517,-0.4741579242,0.2825854962,1.702207348,-1.455787529,-0.8597001004,-0.5859433155,0.3001516566,-0.5549882202,0.4699380865,0.95600856
0.9124223677,1,3,1.564449741,0.6941514673,-0.2916775976,0.201546924,0.4136715804,0.8258425297,-0.8213577059,-0.3762944656,0.08809370349,0.3834823598,-0.05013216945,-0.05461232473
1.489979546,1,3,0.8678006488,0.9229915956,-2.116480864,0.6507301632,2.358387767,-0.8768664694,-0.8002997203,-0.5248549769,0.2045203483,-0.5867272698,0.02499585421,0.6277359709
2.737267256,1,3,1.439084465,0.9885578231,-0.8391185777,0.3550355989,0.2591132892,1.949630469,-0.7660792612,-0.4677135802,0.4265542916,1.290908702,-0.02221464614,-0.1800329376
1.665847783,1,3,1.623506218,0.9062730587,-0.4741579242,0.270256263,-0.3271758781,-0.8428122894,-0.7654866031,-0.4385901016,-0.154372164,-0.5741436767,0.01827131869,0.377267523
1.489979546,1,3,1.94046106,1.110101582,-1.569039885,0.5316987753,1.946344171,-1.387679169,-0.8136824125,-0.4415185821,-0.245192095,-0.58291897,0.3817243978,0.5387131068
1.665847783,1,3,1.891327491,1.032480389,-0.1091972708,0.2222856456,-0.9733228674,1.643142849,-0.8144861665,-0.3942452094,0.4940718583,0.5021228062,-0.3563856032,-0.07221100035
1.824844822,1,3,1.062834353,0.9519296464,0.4382437093,0.1100197113,0.7798428955,1.09827597,-0.7667901522,-0.3852846309,0.5091308092,-0.1611152649,-0.5888452479,0.0964820664
1.899358712,1,2,1.301700889,-0.8114934756,-0.6566382509,0.07931806077,-0.2393732388,-0.1276745098,-0.7963544976,-0.4209452852,-0.09795036454,-0.4921613299,-0.3045599268,0.1430470375
1.393748239,1,3,1.372113206,0.9519296464,-0.8391185777,0.3495545057,-0.5976440806,0.7236799897,-0.7704579004,-0.432722528,-0.1684149363,-0.559211746,-0.7696573158,-0.1644216877
1.747155897,1,3,1.227255375,1.136624976,-0.1091972708,0.2398811967,-0.06757920993,0.4853007299,-0.7569271982,-0.4734947624,0.09532818167,-0.9134079438,-1.015194009,0.06085565388
1.665847783,1,3,1.439084465,0.9925885885,-1.021598904,0.3932463435,0.09875510344,0.4512465499,-0.740510387,-0.4444435088,-0.1191552111,-0.9482023595,-1.037343536,-0.05172186869
1.489979546,1,3,1.147992294,0.9560311276,-0.6566382509,0.3136168309,0.850195036,0.5874632698,-0.7665532247,-0.4356580794,-0.03400548273,-0.9767047544,-1.11934183,-0.0462921796
1.747155897,1,3,1.147992294,1.094798989,-1.204079231,0.4469433664,0.3370611523,0.5534090898,-0.7673823125,-0.4502826526,0.2927632527,-0.9976910861,-1.127854658,0.149735106
0.9124223677,1,3,0.9702305978,1.090956413,0.07328305594,0.1994777463,-0.7834452875,0.4853007299,-0.7603803921,-0.4238948254,0.124322898,-0.9929235314,-1.096830527,0.07708794605
0.9124223677,1,3,2.454510643,0.8466674245,-0.2916775976,0.2257632959,0.9884525876,-0.5022704896,-0.7151352951,-0.7846899218,-2.374563537,-0.67558886,-0.2990585141,-1.426130451
1.747155897,1,3,1.735601145,1.008635324,0.4382437093,0.1204439907,0.2591132892,0.7236799897,-0.7548993609,-0.3582271462,0.07364189689,-0.3649924248,-0.5955364205,-0.0246753104
0.9124223677,1,3,1.301700889,0.9682876592,0.6207240361,0.08091117116,0.1797086051,0.7236799897,-0.7306023194,-0.4677135802,0.1461281506,-0.4513858383,-0.671991672,0.01869415877
2.107149306,1,3,1.564449741,1.016613401,-0.2916775976,0.2532759904,0.850195036,0.4171923699,-0.7235570001,-0.388274799,-0.02687029956,-0.4569313398,-0.539819686,0.01512288179
1.393748239,1,4,1.564449741,1.908096292,0.8032043627,0.2328983332,0.1797086051,-0.8087581094,-0.7584761259,-0.4993270344,-0.1403041661,-0.5355300258,0.04179080666,0.3740730388
1.290360128,1,2,1.503074697,-0.6473831341,0.8032043627,-0.2532435125,0.2591132892,0.9961134296,-0.7489198998,-0.3942452094,-0.04825785545,-0.4551498928,-0.7893346574,-0.1708320526
1.665847783,1,2,0.7515374362,-1.000601738,1.168165016,-0.4327437034,0.7798428955,0.9280050696,-0.7442401138,-0.3582271462,0.03761315929,-0.4658239295,-0.7708151083,-0.1034988913
1.824844822,1,4,1.439084465,1.88071072,-0.6566382509,0.460961127,1.056443475,0.7917883497,-0.7035918094,-0.432722528,0.2780023848,-0.4664159043,-0.7145315305,0.07383592567
1.290360128,1,4,1.372113206,1.935194854,-0.1091972708,0.3772527448,-0.1528235363,0.00854221013,-0.748680248,-0.4502826526,-0.005428971153,-0.495096415,-0.3781337476,0.1591071336
1.053574616,1,2,1.301700889,-0.7329205483,-0.1091972708,-0.04239536947,2.642588356,-1.762275149,-0.1362453698,-0.5021786123,-0.07669013231,-0.4350904365,0.8828985957,0.9323221449
1.580361965,1,4,1.564449741,1.983272578,0.07328305594,0.3566281589,0.01630180396,0.31502983,0.09617714764,-0.3912616637,0.2485447831,0.04569598829,-0.04342801937,0.2914954111
0.9124223677,1,1,1.227255375,-1.47245368,0.4382437093,-0.309598226,0.7798428955,0.3490840099,0.09247319608,-0.4297834599,0.211844153,0.09621705204,-0.01992607222,0.2577578281
0.7449897201,1,2,1.439084465,-0.4900571618,-1.204079231,0.2502309437,-0.5976440806,0.5534090898,0.1524708077,-0.4031757789,0.2706299475,0.2059872841,-0.04173901064,0.2289907977
1.290360128,1,2,2.254611997,-0.7415768239,-0.6566382509,0.08786071086,-0.4161837325,0.6555716298,0.08027235156,-0.4385901016,0.4940718583,0.3098939427,-0.01584063148,0.3147883721
1.053574616,1,2,1.680488586,-0.7676569277,0.07328305594,-0.0915634587,0.4136715804,0.21286729,0.107435045,-0.456107439,0.3594484417,0.02059488754,-0.008475892108,0.3942018959
1.053574616,1,2,1.147992294,-0.9276150983,-0.2916775976,-0.02500960769,2.358387767,-1.592004249,0.0253243218,-0.5639475103,0.03761315929,-0.515374823,0.6303501321,0.9491117994
0.9124223677,1,2,1.147992294,-0.7242828528,1.350645343,-0.4215416156,-0.5976440806,1.370709409,0.1152921949,-0.4120759339,0.1752800038,0.8106529432,-0.03298704364,-0.07498138191
1.053574616,1,3,1.564449741,0.9354428114,-1.386559558,0.4650366232,0.7798428955,1.268546869,0.106201939,-0.4964716982,-0.005428971153,0.8346975769,0.03358043534,-0.1460427393
1.290360128,1,2,1.372113206,-0.5803051255,-1.021598904,0.1952758009,-0.06757920993,2.017738829,0.1122117777,-0.4031757789,0.7527103778,1.290612432,-0.0540488167,0.04012011584
1.290360128,1,2,1.062834353,-0.5803051255,-0.4741579242,0.06448065177,0.2591132892,0.3831381899,0.1265262682,-0.3972254205,0.1315857012,0.1192475796,-0.01956777687,0.2018313852
1.053574616,1,2,1.503074697,-0.8380163501,-0.8391185777,0.1209630165,0.2591132892,1.506926129,0.1569130828,-0.340046962,0.5695639051,0.8660716271,-0.064279791,0.09649523249
1.053574616,1,2,1.503074697,-0.77638732,-0.1091972708,-0.04855555887,0.09875510344,1.540980309,0.1409685114,-0.4061458962,0.5317563673,0.9812534426,-0.009417063706,0.06595125375
1.489979546,1,2,1.372113206,-0.8114934756,0.2557633826,-0.1433108641,0.09875510344,-0.7747039294,0.1521643329,-0.3822911752,0.1388541237,-0.6041909855,-0.0591878571,0.6488823408
1.665847783,1,2,1.503074697,-0.7676569277,-0.1091972708,-0.04731651085,1.386415255,-1.898491869,-0.001646185101,-0.5276723776,-0.1613967131,-0.5424785691,0.854013683,0.9532304371
1.053574616,1,2,2.454510643,-0.2185330526,-1.204079231,0.2797612897,0.6364430592,0.4853007299,0.1165240585,-0.3792944481,0.08086493667,0.1429033226,-0.05548397949,0.1372308107
0.5267872331,1,2,1.301700889,-0.6899182872,-1.751520212,0.3748020821,-1.364418188,1.438817769,0.08336237163,-0.4677135802,0.06642459992,0.9228383819,0.004508887558,-0.1547483917
1.747155897,1,2,1.439084465,-0.3396697268,-1.204079231,0.2665103218,1.702207348,-1.251462449,-0.02954521264,-0.4706060041,0.09532818167,-0.6538186681,0.191534846,0.8160188807
1.290360128,1,2,1.503074697,-0.5389970341,-0.4741579242,0.06973450212,0.01630180396,-0.8087581094,0.09540559787,-0.3642623153,-0.2659944532,-0.5960396863,-0.02870063519,0.377100804
1.177932241,1,2,1.227255375,-0.6813738038,-0.6566382509,0.0952001264,0.09875510344,0.4853007299,0.09185574645,-0.3672751522,0.06642459992,0.1638160972,-0.03874805125,0.1264739671
1.393748239,1,2,1.439084465,-1.188088857,-1.021598904,0.1270155567,-0.3271758781,0.3490840099,0.1025016627,-0.4268408881,0.001730007437,0.0881792369,-0.02657671513,0.1330573211
1.053574616,1,4,1.623506218,1.88071072,-0.6566382509,0.460961127,-1.666926882,1.643142849,0.1174478407,-0.4179922807,0.211844153,0.9940225329,-0.05095533149,-0.1293325321
1.053574616,1,4,1.623506218,1.962013854,-0.8391185777,0.5071524455,-1.769405571,1.234492689,0.04422486508,-0.3942452094,0.3297580986,0.6986506623,-0.03840657179,0.04042937209
1.053574616,1,2,1.789016709,-0.77638732,0.6207240361,-0.2299859631,-0.1528235363,1.677197029,0.04499918677,-0.3852846309,0.2706299475,1.045633677,-0.03613574231,-0.1138577907
1.290360128,1,2,1.623506218,-0.3396697268,-1.204079231,0.2665103218,1.190335127,1.540980309,-0.001181130146,-0.3732912444,0.5544262151,0.9332406425,-0.0390071975,0.06503902123
1.053574616,1,2,1.564449741,-0.5226071858,0.2557633826,-0.09786320724,0.4890475053,0.31502983,-0.2284608661,-0.3912616637,0.08086493667,0.0517666583,-0.03833427284,0.1618091051
1.053574616,1,2,1.840883003,-0.3864009757,0.8032043627,-0.2046827953,0.3370611523,1.677197029,-0.2651598017,-0.4179922807,0.4116059921,1.023057954,-0.04968721106,-0.06809160028
1.177932241,1,2,1.439084465,-0.5886237294,0.6207240361,-0.1964905883,-0.1528235363,1.949630469,-0.2373643333,-0.4356580794,0.2485447831,1.224836289,-0.05971580825,-0.2184655586
1.393748239,1,2,1.439084465,-0.8380163501,-0.4741579242,0.03154846437,1.190335127,2.085847189,-0.316008452,-0.4238948254,0.211844153,1.327140737,-0.06495844113,-0.2767302224
0.9124223677,1,2,1.227255375,-0.9276150983,-1.204079231,0.2032526852,0.4136715804,1.745305389,-0.2946878988,-0.3125738395,0.124322898,1.053653462,-0.0636874535,-0.2348529565
1.290360128,1,2,1.439084465,-1.159512311,-0.1091972708,-0.1040717311,0.850195036,0.8939508896,-0.2863607904,-0.3912616637,-0.1403041661,0.4598344639,-0.03003287364,-0.1504706103
1.290360128,1,2,1.439084465,-0.7502516592,-0.8391185777,0.1312153645,-1.464414434,1.166384329,-0.3379238175,-0.4763798453,0.2780023848,0.7225062566,0.01171574472,-0.001117672709
1.053574616,1,2,1.564449741,-1.000601738,-1.021598904,0.1482292346,-0.6900195262,1.677197029,-0.3185164797,-0.487883225,0.5619926216,1.099951799,-0.003631246722,0.00244238564
0.7449897201,1,2,1.564449741,-1.11223902,-0.4741579242,-0.004087359164,0.4890475053,2.085847189,-0.3098039168,-0.4209452852,0.7604001946,1.315539588,-0.07139010515,-0.01141070853
1.177932241,1,2,1.564449741,-0.77638732,1.168165016,-0.3797607184,-1.464414434,-0.5703788495,-0.3078811104,-0.4150358257,0.05200729805,-0.4496013352,-0.009235900243,0.458749838
1.290360128,1,2,1.988380893,-0.8203160612,-0.2916775976,-0.01044727746,-1.364418188,0.1447589301,-0.3442198295,-0.3125738395,0.4865498432,-0.08419301959,-0.06221364857,0.4485695274
1.053574616,1,3,0.9702305978,0.8681543281,-0.6566382509,0.3002080708,-0.5976440806,1.643142849,-0.3134984987,-0.493612612,1.016696029,1.054226669,-0.01460695886,0.2350110695
1.489979546,1,3,1.789016709,0.9229915956,-1.204079231,0.4223950506,0.4136715804,-1.251462449,-0.3065492895,-0.4268408881,0.2045203483,-0.6915055761,0.1429144462,0.8623353626
1.290360128,1,3,1.564449741,0.9966116848,-0.6566382509,0.3198593116,-0.1528235363,0.3490840099,-0.288146817,-0.4150358257,0.3743248212,0.09101404662,-0.02422999904,0.316302572
1.053574616,1,3,1.503074697,0.8894183948,-0.8391185777,0.340262768,0.7798428955,-1.047137369,-0.3210225705,-0.5528557226,-0.362272165,-0.6642554237,0.04061824155,0.3638080349
1.053574616,1,3,1.372113206,1.2611015,-0.2916775976,0.2936086189,-0.2393732388,-0.5703788495,-0.278909486,-0.4150358257,-0.01258202656,-0.4741017994,-0.03605124964,0.4191268072
0.9124223677,1,3,1.503074697,1.113910451,-0.6566382509,0.338065789,-0.5976440806,-0.8428122894,-0.2948364184,-0.4091126193,-0.08378299955,-0.5800599485,0.01132156116,0.479811821
0.5267872331,1,3,1.147992294,0.8978629168,-1.934000538,0.596170536,-0.5976440806,2.358280629,-0.2451961948,-0.3491509198,0.5091308092,1.208410266,-0.2495270563,-0.1934907669
1.177932241,1,3,1.564449741,0.8894183948,-1.751520212,0.547013065,2.065921992,-0.2638912297,-0.3481664533,-0.5556345123,-0.4234505453,-0.2799095007,-0.01450664339,0.02565591588
1.177932241,1,3,1.840883003,1.181359983,-0.4741579242,0.3140468194,0.9884525876,0.8598967096,-0.3177790251,-0.3762944656,0.7989182606,0.4087087477,-0.04932022825,0.3727048318
1.177932241,1,3,1.301700889,0.8894183948,-1.386559558,0.4587160567,1.946344171,-1.319570809,-0.3624471904,-0.5220337496,0.2706299475,-0.5536432604,0.3690332315,0.9355047183
1.053574616,1,2,1.301700889,-0.6899182872,0.07328305594,-0.07995069747,-0.06757920993,1.438817769,-0.3285291096,-0.432722528,0.822083946,0.8875428921,-0.0176757702,0.1995862731
1.489979546,1,3,1.301700889,0.9188245725,-1.751520212,0.5508532642,2.300592444,-0.8768664694,-0.3021060864,-0.4964716982,0.1752800038,-0.5990749925,0.01035990868,0.6698835746
1.053574616,1,2,1.301700889,-0.3319499315,0.6207240361,-0.1519640806,1.514273403,0.24692147,-0.2784619234,-0.4209452852,0.5847210598,0.02638870878,-0.02240038693,0.4743945075
0.7449897201,1,2,0.9702305978,-0.8114934756,-1.021598904,0.1694417504,0.5632784819,1.677197029,-1.486605862,-0.4091126193,0.8530349924,1.046492483,-0.03562072613,-0.01549645526
1.580361965,1,2,1.372113206,-0.9185732422,-1.021598904,0.1574474649,0.09875510344,1.132330149,-1.489270671,-0.4297834599,0.6913590203,0.6592964094,-0.0133613005,0.06260709629
1.053574616,1,2,1.301700889,-0.1167593363,-2.481441518,0.6582163541,2.529830156,-0.6384872095,-1.490068865,-0.4850129419,0.2632628591,-0.4444405582,0.03819819662,0.4374432684
1.177932241,1,2,2.035172725,-0.8468940142,-0.8391185777,0.1199243438,-0.2393732388,0.9620592496,-1.483065088,-0.432722528,0.5317563673,0.5256293194,-0.01844046547,0.03509004376
1.177932241,1,2,0.8678006488,-1.065410447,-1.934000538,0.3932463435,0.9197166616,1.03016761,-1.490733587,-0.3852846309,0.5695639051,0.5332272992,-0.04789091921,0.03219877297
1.747155897,1,2,1.301700889,-0.7070632854,-1.204079231,0.2269163516,0.3370611523,1.336655229,-1.492128206,-0.4238948254,0.7219974187,0.8007317215,-0.02253726984,0.01727175623
1.899358712,1,3,1.227255375,1.008635324,-0.6566382509,0.3217146919,1.321652074,-1.489841709,-1.518815216,-0.4763798453,0.211844153,-0.5374616238,0.5194503432,0.7730024709
1.393748239,1,3,1.680488586,0.8249517169,-1.204079231,0.4086718123,0.3370611523,0.04259639011,-1.449714862,-0.4120759339,0.3594484417,-0.105841047,-0.02468183255,0.2480141208
1.053574616,1,2,1.227255375,-0.6473831341,-0.8391185777,0.1432070123,-0.8778895973,0.28097565,-1.454256322,-0.3642623153,0.4190775946,0.005808562778,-0.05860155521,0.1981967667
1.580361965,1,3,1.147992294,1.000627149,0.6207240361,0.08705634432,0.1797086051,1.200438509,-1.47743003,-0.3942452094,0.7296686929,0.7021684031,-0.01903847648,0.06374419694
1.053574616,1,3,1.439084465,0.9062730587,-1.386559558,0.4610251017,-0.1528235363,1.915576289,-1.48045237,-0.432722528,0.4265542916,1.237180054,-0.03682238443,-0.2741679902
1.489979546,1,3,1.735601145,0.9925885885,0.4382437093,0.117491069,0.7798428955,1.234492689,-1.470819432,-0.388274799,0.5015988507,0.6840622574,-0.04805896026,-0.05661991719
1.393748239,1,2,1.564449741,-0.6984814546,-1.021598904,0.1820723091,1.321652074,-1.285516629,-1.552561621,-0.4444435088,0.2853801577,-0.6411034567,0.2318661767,0.7154525661
1.177932241,1,3,1.840883003,0.9437024911,-1.021598904,0.3861220181,0.1797086051,0.1107047501,-1.541385477,-0.3942452094,0.6531668404,-0.0711732354,-0.03172853363,0.365128669
1.177932241,1,3,1.227255375,1.012628107,0.07328305594,0.1858858732,0.4890475053,0.1107047501,-1.557825876,-0.4091126193,0.6913590203,-0.01739115592,0.01588912107,0.3817039308
1.580361965,1,3,1.439084465,0.833665849,-1.751520212,0.5397899066,0.9884525876,0.1447589301,-1.543287783,-0.388274799,0.1679837081,-0.07409635969,-0.05325514627,0.08366643203
1.393748239,1,2,1.735601145,-0.5803051255,1.350645343,-0.3869053664,0.09875510344,-0.1276745098,-1.526433165,-0.3972254205,0.1170657292,-0.2285810352,-0.04289649329,0.1503767952
1.747155897,1,3,1.503074697,0.9845193517,0.98568469,0.02051194882,-0.3271758781,1.09827597,-1.574946189,-0.3942452094,0.4265542916,0.6079729369,-0.03091779034,-0.07773947981
1.053574616,1,3,1.503074697,1.048230325,-0.6566382509,0.3278426635,-1.666926882,0.5193549098,-1.579429792,-0.4179922807,0.3075453562,0.229204396,-0.005264345249,0.03197454207
0.5267872331,1,3,1.988380893,1.044303696,-1.021598904,0.4008347194,0.7086106301,1.268546869,-1.587307996,-0.4061458962,0.7373446173,0.739101835,-0.02874435398,0.02285823671
1.489979546,1,3,1.062834353,1.071640438,-0.6566382509,0.3314783673,0.2591132892,1.609088669,-1.596638834,-0.4268408881,0.8840580357,0.9974318345,-0.03255254636,-0.006945351878
1.393748239,1,3,1.372113206,0.9925885885,-2.663921845,0.8424166526,1.056443475,-1.251462449,-1.604992513,-0.5804679197,-0.02687029956,-0.5815850588,0.2839044597,0.4769591367
1.177932241,1,3,1.227255375,1.310411522,-1.204079231,0.4785157304,2.242458166,-1.251462449,-1.576791,-0.4734947624,0.07364189689,-0.6495231153,0.1970585875,0.5523968909
1.053574616,1,3,1.372113206,0.9601245973,0.07328305594,0.1768174317,-0.3271758781,1.404763589,-1.562068922,-0.6504134017,0.4265542916,0.8324825489,-0.03579130806,-0.159544175
1.489979546,1,3,1.439084465,1.000627149,-1.934000538,0.6093872413,0.9884525876,0.6896258097,-1.5275906,-0.6869631971,0.6226985411,0.33420312,-0.0155071283,0.1557532005
1.393748239,1,3,1.372113206,1.008635324,-1.021598904,0.395595382,0.7086106301,0.1447589301,-1.560822677,-0.7403286231,0.4265542916,-0.008222983287,0.004693455374,0.2241114001
1.177932241,1,3,1.503074697,1.063865357,-1.751520212,0.5700836868,2.358387767,-1.387679169,-1.579552371,-0.8581680201,0.1972020167,-0.6251438449,0.3264276472,0.6970714315
1.053574616,1,3,1.623506218,1.2360365,-1.021598904,0.4293864812,0.09875510344,0.7577341697,-1.54499704,-0.6921209288,0.6074930999,0.3498122114,-0.03960565564,0.1223548595
1.177932241,1,3,2.125668581,0.9519296464,-0.8391185777,0.3495545057,-0.06757920993,0.04259639011,-1.555698159,-0.6556825811,0.4565117857,-0.1515032034,-0.06639852555,0.2777026409
1.489979546,1,3,1.680488586,1.110101582,-0.4741579242,0.3025906293,1.763899398,-1.421733349,-1.588767433,-0.8372104824,0.1461281506,-0.6164761204,0.3630818973,0.675965427
1.053574616,1,3,0.6136277952,0.7402320421,-1.569039885,0.482074363,0.7798428955,0.5534090898,-1.548596735,-0.6583111973,-0.09795036454,0.2142810218,-0.03523756344,-0.1933347327
1.053574616,1,2,1.301700889,-0.3942580262,-1.021598904,0.2161319337,0.09875510344,0.3831381899,-1.589496418,-0.6869631971,0.637923149,0.1004796833,-0.03495938269,0.2494963391
1.665847783,1,2,1.301700889,-0.3165694976,-0.6566382509,0.1396331142,-0.8778895973,0.04259639011,-1.571000123,-0.7049457443,0.2411938227,-0.09782526758,-0.01740686157,0.1529317241
1.053574616,1,2,1.623506218,-0.9276150983,-2.116480864,0.4627488643,1.763899398,-0.2638912297,-1.566977727,-0.7277807397,0.6150934194,-0.2750889015,-0.00969602128,0.4777130811
1.053574616,1,2,1.735601145,-0.3707454958,-0.8391185777,0.175488518,-1.565257084,1.03016761,-1.540433084,-0.6661731515,0.539308077,0.5463542395,-0.03877664696,0.006149295057
1.665847783,1,2,2.035172725,-0.5389970341,-0.4741579242,0.06973450212,-0.5976440806,-0.2638912297,-1.566667697,-0.6972627658,0.124322898,-0.2880659589,-0.0226577944,0.1930709282
1.665847783,1,2,1.062834353,-0.2333958333,-0.4741579242,0.1086690667,0.2591132892,1.915576289,-1.533615247,-0.6556825811,0.806635604,1.230417803,-0.04068559186,-0.110430858
1.290360128,1,2,1.227255375,-0.605317745,-1.569039885,0.3326835362,-0.6900195262,0.6555716298,-1.557388155,-0.6713945441,0.6607958166,0.2775295384,-0.04047222691,0.1792235283
1.177932241,1,2,0.8678006488,-0.3785634573,-0.8391185777,0.1745725253,-0.1528235363,0.07665057009,-1.574699978,-0.7651298502,0.3297580986,-0.05108544951,0.005342309603,0.1903215766
1.393748239,1,2,1.227255375,-0.2633618862,-0.6566382509,0.1461538932,-2.18707504,0.7577341697,-1.550045899,-0.7176714173,0.6837111449,0.3690213125,-0.02535901919,0.1599751033
0.7449897201,1,2,1.062834353,-0.6643409737,-0.2916775976,0.01051969158,-0.5063531614,-1.115245729,-1.588949726,-0.7302981983,0.0448073252,0.5128175313,1.39255991,0.4703867165
1.899358712,1,2,1.891327491,-0.8380163501,-0.1091972708,-0.05732931014,0.4890475053,-1.523895889,-1.614825905,-0.8135665476,0.3668840413,-0.002019745936,1.214356176,0.866926608
1.053574616,1,2,1.503074697,-0.1671484405,-1.386559558,0.3303562794,1.514273403,-1.387679169,-1.590831621,-0.8301570639,0.44901483,0.04243162383,1.142682916,0.8610637546
1.971057688,1,2,1.372113206,-0.7676569277,-0.2916775976,-0.00334521983,0.2591132892,0.1447589301,-1.536232699,-0.7074988031,0.5771400548,1.422388414,1.131439318,0.3127917633
2.040238541,1,2,1.227255375,-0.6558526695,-1.021598904,0.1868340548,-0.8778895973,-0.8087581094,-1.521791203,-0.6817895611,0.5317563673,0.8518916172,1.438459339,0.6649079815
1.747155897,1,2,1.564449741,-0.1817286129,0.8032043627,-0.167550949,-0.4161837325,-0.9449748293,-1.537889317,-0.6687858386,0.2632628591,0.701897729,1.42151123,0.5524747713
1.177932241,1,2,1.227255375,-0.9276150983,-1.934000538,0.405907627,0.9197166616,-0.8768664694,-1.599831642,-0.6843783677,-0.2729153236,0.6827134188,1.344190378,0.1605762892
1.489979546,1,2,1.062834353,-0.9914152121,0.4382437093,-0.2203981219,1.386415255,0.4853007299,-1.530286549,-0.6739992685,0.09532818167,1.27315317,0.78605507,-0.06187625702
1.290360128,1,2,1.623506218,-0.4258810503,-0.8391185777,0.1690356234,1.321652074,-1.592004249,-1.549982932,-0.7822584944,-0.1613967131,-0.07207295907,1.193997888,0.5513184617
0.9124223677,1,2,1.301700889,-0.7242828528,-0.2916775976,0.002485712829,1.256300831,-0.9790290093,-1.536487726,-0.6869631971,-0.01258202656,0.7102947173,1.459621413,0.3890832841
0.9124223677,1,2,1.891327491,-0.7502516592,0.4382437093,-0.1789018715,0.6364430592,-1.251462449,-1.52301807,-0.6791967762,-0.252132817,0.3606703469,1.362502273,0.3432084792
1.580361965,1,2,1.735601145,-0.5969612767,-1.021598904,0.1934139868,1.702207348,0.1107047501,-1.573529716,-0.7202046758,-0.1050248255,0.726310793,0.6306594083,-0.06945312721
0.9124223677,1,2,1.301700889,-0.6643409737,0.4382437093,-0.164486216,-0.7834452875,0.3831381899,-1.543287783,-0.7125930304,-0.3827277226,1.411547515,0.9526623908,-0.3075964817
1.290360128,1,2,1.301700889,-0.7242828528,-0.4741579242,0.04612664534,0.4890475053,-0.5022704896,-1.544111092,-0.8040024359,0.1679837081,1.1669249,1.445083691,0.3127265292
1.053574616,1,2,1.062834353,-0.4819676399,-1.204079231,0.2511031378,1.386415255,-0.6384872095,-1.537061321,-0.7378269229,0.1170657292,1.106302605,1.511091257,0.3355493829
0.5267872331,1,2,0.9702305978,-0.7329205483,-1.204079231,0.2241438572,1.640050658,-1.319570809,-1.535658671,-0.7478101404,-0.3005319684,0.3048987344,1.366544248,0.3346235373
1.290360128,1,2,0.7515374362,-1.019028776,-0.4741579242,0.008119046204,-0.5976440806,-0.6044330295,-1.494316204,-0.6504134017,-0.1332607563,1.031050758,1.418249208,0.1749351706
1.053574616,1,3,1.147992294,0.7356720447,-1.934000538,0.5758406319,1.321652074,-1.183354089,-1.538843921,-0.7552563476,-0.3005319684,0.4061543209,1.347425773,0.2773096823
1.290360128,1,3,1.227255375,0.8423427828,-0.6566382509,0.2962997076,1.885953104,-1.217408269,-1.452950826,-0.7651298502,-0.1894314499,0.3934034256,1.36517701,0.3892680283
1.290360128,1,3,1.372113206,1.012628107,1.898086323,-0.1320528146,0.4890475053,0.3490840099,-1.41149199,-0.6921209288,0.1972020167,1.347708937,0.9312181287,0.0619840146
1.393748239,1,3,0.9702305978,0.9229915956,-0.8391185777,0.3452430884,0.7798428955,0.7236799897,-1.396193071,-0.6556825811,0.3149443384,1.327438434,0.6689928877,0.01221714363
1.580361965,1,3,1.301700889,0.9519296464,-0.6566382509,0.3129876192,1.450614808,-1.489841709,-1.440854198,-0.7798231945,0.1098142101,0.075921174,1.272720138,0.7231398655
1.053574616,1,2,1.503074697,-0.6305004561,0.4382437093,-0.158851319,-0.6900195262,1.268546869,-1.424472221,-0.7403286231,0.4640137765,1.295650594,0.3268840819,-0.07557053443
0.9124223677,1,3,1.988380893,0.9188245725,1.168165016,-0.02500960769,0.3370611523,2.188009729,-1.439950346,-0.6583111973,0.5923069095,1.238062546,-0.15996581,-0.2568324614
1.177932241,1,3,1.227255375,0.9478201141,0.07328305594,0.1746975472,2.586357716,-1.217408269,-1.470413421,-0.7846899218,0.06642459992,0.3801801472,1.351689395,0.5600582833
1.290360128,1,3,0.9702305978,0.9104653466,1.168165016,-0.02677619903,0.4136715804,0.5874632698,-1.423696207,-0.6998277274,0.1098142101,1.246598746,0.7007043791,-0.06283105394
0.5267872331,1,4,1.147992294,2.174703039,1.350645343,0.209083763,-0.4161837325,0.9620592496,-1.426304304,-0.6424797695,0.5544262151,1.146853059,0.404326121,0.0584162341
1.747155897,1,3,1.735601145,1.004635016,1.350645343,-0.03840624935,0.4890475053,0.6555716298,-1.409564137,-0.6687858386,0.3149443384,1.201674591,0.6263133918,0.03040983593
1.665847783,1,3,0.9702305978,0.9560311276,2.810487956,-0.3180840193,1.056443475,0.31502983,-1.423202102,-0.7049457443,0.2780023848,1.249839198,0.884802598,0.1156182195
