grade,grade_s,seq_no,dd,p,mn,s,mn_s,mn_s_t,l_temp,super_heat,s_temp,tt,f_temp,cs,mcwf,mould_level,mcwd_temp,new_var,sczfr,m_f
2,909,S15,6,0.024,1.047,0.025,41.88,25.10710746,1506,45,1551,1551,1551,3.07,2334.74,62.74,6.66,21272751.56,315.62,102.8078176
2,909,S20,7,0.022,1.014,0.029,34.96551724,22.31802259,1506,44,1550,1550,1550,3.11,2334.8,62.97,6.05,19076291.96,0,0
2,909,S30,8,0.028,1.052,0.021,50.0952381,28.83191546,1506,44,1550,1550,1547,3.16,2337.08,62.59,6.83,21215657.24,314.09,99.39556962
2,980,S35,15,0.022,0.73,0.019,38.42105263,31.21470086,1508,54,1562,1562,1562,3.17,2338.11,63.16,5.87,18184152.66,314.72,99.2807571
2,980,M,8,0.031,0.8,0.019,42.10526316,31.21470086,1508,76,1584,1584,1582,2.32,2338.34,62.45,0.1,423320.1724,270.51,116.5991379
2,909,S05,7,0.019,0.969,0.022,44.04545455,27.78715793,1506,42,1548,1548,1558,2.9,2335.6,63.12,7.39,24997363.03,313.43,108.0793103
2,909,S10,13,0.022,1.15,0.019,60.52631579,31.21470086,1506,40,1546,1546,1546,2.77,2335.64,62.83,5.93,21000523.41,309.13,111.599278
2,980,S19,12,0.028,0.843,0.022,38.31818182,27.78715793,1508,59,1567,1567,1555,2.96,2336.12,62.93,7.07,23435387.59,317.16,107.1486486
2,980,S30,3,0.016,0.74,0.02,37,29.96988564,1508,45,1553,1553,1535,2.91,2335.81,63.25,5.76,19418527.67,282.29,97.00687285
2,909,M,6,0.025,1.04,0.016,65,35.77449321,1506,67,1573,1573,1592,2.31,2333.66,62.53,0.29,1230475.273,265.49,114.9307359
2,980,S05,12,0.022,0.75,0.019,39.47368421,31.21470086,1508,40,1548,1548,1548,2.87,2334.28,63.08,6.08,20769398.63,316.92,110.4250871
2,980,S10,8,0.018,0.72,0.019,37.89473684,31.21470086,1508,51,1559,1559,1559,2.79,2335.32,62.9,6.96,24468126.97,0,0
2,909,S15,10,0.014,1.117,0.023,48.56521739,26.82423957,1506,50,1556,1556,1553,3.09,2328.64,63.08,5.87,18579382.06,314.88,101.9029126
2,909,S20,8,0.022,1.047,0.021,49.85714286,28.83191546,1506,39,0,1545,1545,3.05,2325.41,63.04,6.85,21935096.95,317.03,103.9442623
2,909,S24,8,0.025,1.04,0.022,47.27272727,27.78715793,1506,63,1569,1569,1569,3.06,2335.19,62.82,7.34,23525894.55,313.02,102.2941176
2,980,M,9,0.028,0.739,0.025,29.56,25.10710746,1508,66,0,1574,1574,2.22,2327.99,62.37,0.51,2246195.757,265.97,119.8063063
2,909,S10,9,0.02,1.04,0.016,65,35.77449321,1506,54,1560,1560,1560,2.89,2335.54,63.09,5.82,19754304.42,0,0
2,909,S15,9,0.017,1.045,0.024,43.54166667,25.93359266,1506,46,1552,1552,1552,2.79,2330.21,63.09,6.5,22800979.57,317.2,113.6917563
2,980,S20,3,0.025,0.722,0.023,31.39130435,26.82423957,1508,30,0,1538,1538,3.36,2335.82,62.69,7,20438425,0,0
2,909,S25,8,0.028,1.047,0.03,34.9,21.72572514,1506,42,1548,1548,1547,2.71,2331.2,63,5.83,21063381.25,313.19,115.5682657
2,909,S30,7,0.015,1.086,0.017,63.88235294,34.09448306,1506,51,0,1557,1557,2.99,2335.78,63.03,6,19686172.58,0,0
2,980,S35,8,0.026,0.77,0.027,28.51851852,23.61991192,1508,38,1546,1546,1537,3,2339.01,62.9,5.63,18436076.82,0,0
2,980,M,7,0.029,0.729,0.018,40.5,32.58285073,1508,55,1563,1563,1563,2.26,2340.17,62.56,0.01,43489.88496,266.15,117.7654867
2,909,S10,9,0.024,1.076,0.026,41.38461538,24.33786233,1506,41,1547,1547,1547,3.1,2336.01,62.88,5.98,18926202.31,314.7,101.516129
2,909,S15,6,0.022,1.06,0.02,53,29.96988564,1506,56,1562,1562,1557,2.69,2337.96,63.02,7.22,26355501.5,314.23,116.8141264
2,909,S20,10,0.02,1.04,0.021,49.52380952,28.83191546,1506,30,0,1536,1536,2.88,2340.03,62.97,6.47,22079158.06,0,0
2,980,M,3,0.021,0.732,0.017,43.05882353,34.09448306,1508,195,0,1703,1703,2.29,2337.5,62.3,0.13,557325.3275,274.42,119.8340611
2,980,S05,7,0.021,0.734,0.02,36.7,29.96988564,1508,65,1573,1573,1571,3.11,2332.89,62.89,6.03,18997675.93,0,0
2,980,S10,10,0.015,0.76,0.028,27.14285714,22.94811947,1508,55,1563,1563,1549,2.98,2332.27,62.74,5.56,18276231.22,0,0
2,980,S15,7,0.013,0.72,0.029,24.82758621,22.31802259,1508,48,1556,1556,1556,2.9,2336.17,63.13,6.19,20943361.26,0,0
2,980,S20,13,0.025,0.724,0.031,23.35483871,21.1678094,1508,124,1632,1632,1548,2.8,2337.83,63.14,6.16,21601549.2,0,0
2,980,S25,8,0.027,0.735,0.026,28.26923077,24.33786233,1508,39,1547,1547,1549,2.88,2331.26,63.03,5.96,20262534.83,313.02,108.6875
2,980,S30,7,0.021,0.793,0.014,56.64285714,39.77262916,1508,33,0,1541,1541,2.96,2333.18,62.96,6.38,21121584.89,309.32,104.5
2,980,M,8,0.015,0.7,0.016,43.75,35.77449321,1508,63,1571,1571,1571,2.29,2335.4,62.56,0.25,1070816.594,274.18,119.7292576
2,980,S05,9,0.018,0.72,0.019,37.89473684,31.21470086,1508,37,1545,1545,1536,3.13,2337.03,63.03,5.66,17749481.52,0,0
2,980,S10,6,0.015,0.725,0.034,21.32352941,19.67192734,1508,48,1556,1556,1556,3.15,2337.08,63,5.86,18260385.07,317.39,100.7587302
2,980,S15,15,0.018,0.73,0.024,30.41666667,25.93359266,1508,51,1559,1559,1553,3.16,2332.84,63.12,6.73,20867106.15,314.85,99.63607595
2,980,S20,9,0.017,0.778,0.028,27.78571429,22.94811947,1508,46,1554,1554,1550,3.16,2335.77,62.97,5.6,17385224.81,0,0
2,980,M,9,0.016,0.746,0.013,57.38461538,42.18126779,1508,76,1584,1584,1596,2.41,2341.44,62.75,0.12,489662.1411,284.64,118.1078838
2,980,S05,6,0.016,0.75,0.02,37.5,29.96988564,1508,34,0,1542,1542,3.21,2342.09,62.77,4.69,14372114.9,0,0
2,909,S20,6,0.016,1.04,0.025,41.6,25.10710746,1506,55,1561,1561,1561,3.01,2337.46,62.95,5.45,17775567.91,0,0
2,909,S25,9,0.022,1.05,0.015,70,37.65403131,1506,40,1546,1546,1546,2.95,2340.81,62.91,6.5,21662411.19,315.45,106.9322034
2,909,M,15,0.021,1.02,0.018,56.66666667,32.58285073,1506,70,1576,1576,1589,2.3,2348.79,62.62,0.07,300236.6348,277.59,120.6913043
2,909,M,12,0.017,1.042,0.022,47.36363636,27.78715793,1506,63,0,1569,1569,2.32,2333.44,62.73,0.09,380189.7931,272.07,117.2715517
2,909,S10,6,0.035,1.044,0.021,49.71428571,28.83191546,1506,46,1552,1552,1561,2.59,2359.35,63.13,5.8,22190643.24,313.05,120.8687259
2,909,S15,5,0.021,1.035,0.02,51.75,29.96988564,1506,58,1564,1564,1552,2.84,2355.7,60.99,5.66,19718204.37,0,0
2,980,S20,5,0.024,0.76,0.012,63.33333333,44.94691449,1508,47,0,1555,1555,2.84,2354.33,60.96,7.06,24581194.77,317.63,111.8415493
2,909,S24,10,0.025,1.04,0.023,45.2173913,26.82423957,1506,48,0,1554,1554,2.87,2357.1,61.26,5.93,20455028.78,0,0
2,909,S30,9,0.028,1.08,0.017,63.52941176,34.09448306,1506,49,1555,1555,1555,3.16,2355.66,61.12,6.44,20163256.86,0,0
2,909,M,15,0.027,1.011,0.013,77.76923077,42.18126779,1506,68,1574,1574,1573,2.39,2358.71,60.95,0.01,41450.13389,279.87,117.1004184
2,909,S06,7,0.022,1.05,0.024,43.75,25.93359266,1506,43,0,1549,1549,2.93,2362.34,61.12,6.54,22146332.81,0,0
2,980,S11,11,0.024,0.795,0.02,39.75,29.96988564,1508,44,1552,1552,1552,2.71,2356.02,60.96,5.31,19388914.41,0,0
2,909,S16,8,0.026,1.054,0.023,45.82608696,26.82423957,1506,49,1555,1555,1553,2.76,2356.58,61.23,5.94,21301434,0,0
2,909,S21,8,0.017,1.04,0.029,35.86206897,22.31802259,1506,38,1544,1544,1544,2.95,2357.37,61.02,5.46,18325155.54,0,0
2,909,S25,9,0.017,1.066,0.027,39.48148148,23.61991192,1506,186,1692,1692,1541,2.79,2358.49,61.04,5.33,18923712.24,319.2,114.4086022
2,980,S30,6,0.024,0.74,0.022,33.63636364,27.78715793,1508,41,0,1549,1549,2.78,2365.55,61.03,6.42,22944133.17,316.28,113.7697842
2,980,S05,10,0.014,0.73,0.019,38.42105263,31.21470086,1508,51,1559,1559,1563,3.13,2285.37,60.95,6.47,19841100.44,0,0
2,980,S10,8,0.018,0.74,0.011,67.27272727,48.15942887,1508,40,1548,1548,1548,2.72,2282.1,61.06,6.47,22799185.81,318.05,116.9301471
2,980,S15,9,0.017,0.847,0.025,33.88,25.10710746,1508,50,1558,1558,1558,2.71,2286.4,61,5.58,19772719.7,314.83,116.1734317
2,980,S20,12,0.021,0.742,0.03,24.73333333,21.72572514,1508,193,1701,1701,1543,2.72,2287.68,61.29,6.32,22325065.41,316.41,116.3272059
2,980,S24,8,0.037,0.743,0.027,27.51851852,23.61991192,1508,40,1548,1548,1554,2.88,2284.47,60.76,5.7,18989656.88,0,0
2,980,S29,5,0.026,0.72,0.02,36,29.96988564,1508,40,1548,1548,1548,2.66,2286.47,61.05,7.34,26498983.89,310.87,116.8684211
2,980,M,15,0.021,0.72,0.02,36,29.96988564,1508,71,1579,1579,1579,2.28,2286.15,60.59,0.19,800152.5,279.76,122.7017544
2,980,S05,10,0.016,0.74,0.03,24.66666667,21.72572514,1508,53,1561,1561,1561,3.04,2285.77,60.95,6.86,21663685.93,0,0
2,980,S10,9,0.021,0.937,0.028,33.46428571,22.94811947,1508,59,1567,1567,1555,3,2286.32,61.23,5.67,18148808.16,0,0
2,980,S20,7,0.018,0.743,0.022,33.77272727,27.78715793,1508,39,0,1547,1547,3.16,2279.15,61.09,7.03,21295627.5,0,0
2,980,S25,10,0.018,0.785,0.028,28.03571429,22.94811947,1508,45,1553,1553,1538,3.12,2281.89,60.91,5.44,16710456,0,0
2,980,S30,6,0.019,0.735,0.032,22.96875,20.64126415,1508,39,1547,1547,1547,3.2,2279.51,61.02,6.61,19776173.94,316.34,98.85625
2,980,S05,6,0.03,0.721,0.024,30.04166667,25.93359266,1508,60,1568,1568,1558,2.87,2292.23,60.89,6.42,21535780.39,0,0
2,909,S10,9,0.015,1.003,0.024,41.79166667,25.93359266,1506,41,1547,1547,1552,2.41,2285.96,61.14,5.21,20755757.98,306.18,127.0456432
2,909,S15,12,0.03,1.035,0.027,38.33333333,23.61991192,1506,39,0,1545,1545,2.38,2289.5,60.93,5.41,21857991.18,299.57,125.8697479
2,909,S20,9,0.022,1.058,0.024,44.08333333,25.93359266,1506,56,1562,1562,1562,2.85,2285.68,60.76,5.22,17582894.15,314.08,110.2035088
2,909,S24,12,0.029,1.043,0.023,45.34782609,26.82423957,1506,50,1556,1556,1537,2.91,2286.81,60.88,6.54,21585600.37,0,0
2,909,S29,15,0.027,1.035,0.03,34.5,21.72572514,1506,59,1565,1565,1565,2.77,2288.78,60.82,5.26,18254053.34,311.56,112.4765343
2,909,M,15,0.021,1.003,0.026,38.57692308,24.33786233,1506,75,0,1581,1581,2.34,2286.43,60.56,0.26,1067000.667,279.27,119.3461538
2,980,S05,15,0.026,0.759,0.028,27.10714286,22.94811947,1508,42,0,1550,1550,2.75,2289.12,60.97,5.85,20452246.69,0,0
2,909,S10,9,0.023,1.05,0.021,50,28.83191546,1506,48,1554,1554,1554,3.01,2284.26,61.02,5.79,18454695.91,312.15,103.7043189
2,909,S15,9,0.022,1.039,0.023,45.17391304,26.82423957,1506,40,1546,1546,1552,2.63,2289.52,61.09,6.02,22010731.44,0,0
2,980,S05,7,0.018,0.766,0.02,38.3,29.96988564,1508,44,1552,1552,1552,2.92,2286.1,61.09,5.77,18973064.18,0,0
2,980,S10,10,0.022,0.738,0.029,25.44827586,22.31802259,1508,35,1543,1543,1548,3.17,2286.76,60.82,5.99,18148362.17,316.89,99.96529968
2,980,S15,13,0.014,0.8,0.028,28.57142857,22.94811947,1508,16,0,1524,1524,3.19,2292.2,60.88,6.03,18198199.75,313.7,98.33855799
2,980,S25,9,0.032,0.752,0.02,37.6,29.96988564,1508,47,1555,1555,1535,2.81,2295.59,61,5.85,20072116.12,0,0
2,980,S30,13,0.022,0.751,0.02,37.55,29.96988564,1508,33,1541,1541,1541,2.54,2291.62,60.98,5.55,21030575.67,0,0
2,980,M,17,0.016,0.728,0.024,30.33333333,25.93359266,1508,64,1572,1572,1572,2.3,2291.4,60.82,0.06,251057.7391,266.72,115.9652174
2,980,S05,13,0.029,0.726,0.015,48.4,37.65403131,1508,41,1549,1549,1549,3.02,2292.21,60.96,5.78,18425725.15,319.08,105.6556291
2,980,S10,11,0.019,0.737,0.02,36.85,29.96988564,1508,40,1548,1548,1549,2.54,2291.37,60.96,5.69,21558724.51,300.02,118.1181102
2,980,S15,8,0.023,0.731,0.018,40.61111111,32.58285073,1508,37,1545,1545,1545,2.49,2292.9,60.96,5.85,22625121.69,289.01,116.0682731
2,909,M,12,0.026,1.078,0.017,63.41176471,34.09448306,1506,94,0,1600,1600,2.25,2291.5,60.45,0.34,1454338.667,270.41,120.1822222
2,909,S09,8,0.019,1.013,0.028,36.17857143,22.94811947,1506,38,1544,1544,1547,3.1,2287.09,61.01,6.12,18963664.95,0,0
2,909,S14,9,0.018,1.057,0.018,58.72222222,32.58285073,1506,35,1541,1541,1543,3.24,2290.4,61.04,5.7,16923511.11,317.23,97.91049383
2,980,S19,12,0.028,0.748,0.025,29.92,25.10710746,1508,40,1548,1548,1547,3.26,2290.54,60.89,5.55,16378063.62,0,0
2,909,S25,17,0.017,1.041,0.027,38.55555556,23.61991192,1506,49,1555,1555,1555,3.2,2290.68,60.9,6.17,18550212.98,0,0
2,980,S05,14,0.02,0.738,0.025,29.52,25.10710746,1508,30,0,1538,1538,2.82,2293.34,60.97,5.82,19878866.3,0,0
2,909,S10,9,0.022,1.015,0.026,39.03846154,24.33786233,1506,47,0,1553,1553,3.1,2296.86,61.02,5.63,17519855.34,0,0
2,980,S15,8,0.017,0.728,0.023,31.65217391,26.82423957,1508,45,1553,1553,1553,3.03,2294.48,60.88,5.78,18383101.15,0,0
2,909,S24,7,0.017,1.021,0.026,39.26923077,24.33786233,1506,39,1545,1545,1564,2.86,2293.83,60.91,6.4,21558793.85,0,0
2,980,S29,10,0.02,0.76,0.022,34.54545455,27.78715793,1508,40,1548,1548,1548,2.8,2290.92,61.26,6.23,21408647.4,0,0
2,909,S36,12,0.022,1.022,0.018,56.77777778,32.58285073,1506,29,1535,1535,1535,2.7,2297.36,61,5.47,19547980.98,0,0
2,980,M,10,0.024,0.755,0.023,32.82608696,26.82423957,1508,89,1597,1597,1597,2.27,2298.03,60.79,0.16,680297.8678,259.03,114.1101322
2,909,S05,13,0.033,1.05,0.024,43.75,25.93359266,1506,53,1559,1559,1547,2.88,2291.47,61.11,5.87,19615937.98,316.02,109.7291667
2,909,S10,5,0.017,1.004,0.02,50.2,29.96988564,1506,43,1549,1549,1549,3.16,2289.78,61.25,5.3,16129905.95,310.06,98.12025316
2,909,S05,8,0.02,1.048,0.025,41.92,25.10710746,1506,30,1536,1536,1551,2.9,2287.99,61.04,5.34,17694841.28,0,0
2,980,S11,10,0.019,0.719,0.022,32.68181818,27.78715793,1508,48,1556,1556,1556,3.3,2294.31,61.2,4.89,14278951.15,0,0
2,980,S20,10,0.028,0.71,0.023,30.86956522,26.82423957,1508,32,0,1540,1540,2.89,2294.85,60.95,5.65,18843180.1,0,0
2,909,S25,9,0.022,1.047,0.02,52.35,29.96988564,1506,47,1553,1553,1552,2.82,2293.31,61.19,5.98,20425097.15,0,0
2,980,S30,6,0.028,0.745,0.024,31.04166667,25.93359266,1508,34,1542,1542,1542,2.78,2291.7,60.84,6.03,20877551.87,0,0
2,909,M,17,0.039,1.04,0.026,40,24.33786233,1506,66,1572,1572,1571,2.31,2292.76,60.66,0.21,875417.4545,274.73,118.9307359
2,980,S10,13,0.021,0.743,0.024,30.95833333,25.93359266,1508,41,1549,1549,1549,2.41,2294.57,60.96,6.03,24112979.18,289.15,119.9792531
2,980,S15,10,0.022,0.754,0.026,29,24.33786233,1508,33,1541,1541,1541,2.3,2297,60.88,5.97,25041294.78,280.69,122.0391304
2,980,S20,16,0.014,0.744,0.024,31,25.93359266,1508,46,1554,1554,1554,2.71,2298.19,61.11,5.62,20017150.1,287.04,105.9188192
2,980,S25,13,0.02,0.8,0.022,36.36363636,27.78715793,1508,59,1567,1567,1554,2.38,2299.02,60.87,5.13,20812892.82,313.58,131.7563025
2,976,S05,3,0.015,1.017,0.02,50.85,29.96988564,1510,47,0,1557,1557,3,2309.14,60.95,5.38,17392442.48,318.4,106.1333333
2,980,S10,14,0.028,0.752,0.032,23.5,20.64126415,1508,45,1553,1553,1557,2.79,2308.28,61.06,6.3,21891429.68,0,0
2,980,S20,9,0.023,0.717,0.027,26.55555556,23.61991192,1508,44,1552,1552,1550,2.42,2305.34,61.06,5.1,20405116.86,284.99,117.7644628
2,980,S25,7,0.022,0.73,0.023,31.73913043,26.82423957,1508,57,1565,1565,1565,2.9,2311.32,60.88,6.32,21155751.06,0,0
2,980,S30,4,0.023,0.733,0.026,28.19230769,24.33786233,1508,46,1554,1554,1552,3.3,2307.8,61.13,6.49,19062428,307.55,93.1969697
2,980,M,0,0.022,0.726,0.018,40.33333333,32.58285073,1508,53,1561,1561,1564,3.38,2312.65,0,0.25,718426.7751,289.07,85.52366864
2,980,S05,9,0.014,0.762,0.026,29.30769231,24.33786233,1508,50,1558,1558,1560,2.66,2314.64,61.07,5.92,21635792.84,0,0
2,980,S10,4,0.02,0.8,0.028,28.57142857,22.94811947,1508,31,1539,1539,1534,3.27,2314.59,61.32,5.75,17093990.37,0,0
2,980,S15,6,0.014,0.737,0.027,27.2962963,23.61991192,1508,35,1543,1543,1543,2.92,2318.7,61.14,5.94,19810591.64,0,0
2,980,S20,5,0.021,0.756,0.02,37.8,29.96988564,1508,46,1554,1554,1554,2.85,2317.63,61.04,6.38,21790601.22,318.87,111.8842105
2,980,S25,5,0.024,0.752,0.026,28.92307692,24.33786233,1508,191,0,1699,1699,3.23,2319.12,60.81,6.05,18244222.66,0,0
2,980,S30,9,0.021,0.808,0.015,53.86666667,37.65403131,1508,47,0,1555,1555,3.16,2315.43,60.86,5.92,18218623.9,0,0
2,980,M,9,0.02,0.73,0.012,60.83333333,44.94691449,1508,67,0,1575,1575,2.3,2316.92,60.56,0.12,507707.687,269.19,117.0391304
2,980,S05,5,0.028,0.738,0.014,52.71428571,39.77262916,1508,53,1561,1561,1569,2.87,2324.18,61.23,5.85,19897248.29,0,0
2,980,S10,8,0.03,0.74,0.02,37,29.96988564,1508,46,1554,1554,1542,3.18,2313.86,60.7,6.41,19589226.08,0,0
2,980,S15,8,0.022,0.75,0.022,34.09090909,27.78715793,1508,54,1562,1562,1553,3.13,2316.36,61.17,5.96,18524959.59,0,0
2,980,S20,10,0.021,0.717,0.018,39.83333333,32.58285073,1508,42,1550,1550,1550,3,2313.47,60.97,6.05,19595090.9,0,0
2,980,S25,9,0.016,0.773,0.014,55.21428571,39.77262916,1508,31,1539,1539,1539,3.18,2316.85,60.9,5.84,17870344.91,0,0
2,980,S30,9,0.024,0.762,0.021,36.28571429,28.83191546,1508,32,1540,1540,1540,2.84,2314.05,61.11,5.92,20259344.79,302.15,106.3908451
2,980,S35,10,0.021,0.75,0.014,53.57142857,39.77262916,1508,34,1542,1542,1542,3.01,2317.68,60.94,5.97,19306813.4,0,0
2,980,M,9,0.025,0.78,0.02,39,29.96988564,1508,63,1571,1571,1571,2.24,2315.36,60.63,0.62,2691606,268.65,119.9330357
2,980,S05,11,0.024,0.74,0.018,41.11111111,32.58285073,1508,35,0,1543,1543,3.11,2316.93,60.9,6.18,19337053.08,306.98,98.7073955
2,980,S15,12,0.016,0.732,0.023,31.82608696,26.82423957,1508,56,1564,1564,1551,2.81,2317.74,60.93,5.67,19642227.89,304.57,108.3879004
2,980,S20,9,0.019,0.726,0.021,34.57142857,28.83191546,1508,42,1550,1550,1551,2.85,2319.29,61.02,5.46,18661739.75,0,0
2,980,S24,6,0.022,0.785,0.021,37.38095238,28.83191546,1508,50,1558,1558,1556,2.85,2309.19,61.06,5.94,20213920.04,318.26,111.6701754
2,980,M,9,0.015,0.77,0.013,59.23076923,42.18126779,1508,72,1580,1580,1586,2.36,2311.62,60.62,0.02,82278,280.11,118.690678
2,980,S30,8,0.012,0.76,0.021,36.19047619,28.83191546,1508,51,1559,1559,1543,2.82,2314.67,61.1,6.2,21373761.28,0,0
2,980,S05,8,0.021,0.753,0.025,30.12,25.10710746,1508,38,1546,1546,1546,2.8,2316.55,60.95,5.76,20014992,318.81,113.8607143
2,980,S10,9,0.024,0.764,0.025,30.56,25.10710746,1508,47,1555,1555,1555,2.96,2315.73,61.04,6.05,19879290.3,0,0
2,980,S15,13,0.027,0.732,0.025,29.28,25.10710746,1508,37,1545,1545,1531,2.58,2313.63,61.11,5.41,20376085.6,287.04,111.255814
2,980,S20,8,0.017,0.73,0.028,26.07142857,22.94811947,1508,58,1566,1566,1554,3.27,2313.13,60.95,6.12,18182475.08,313.24,95.79204893
2,980,S25,8,0.028,0.78,0.02,39,29.96988564,1508,44,1552,1552,1552,3.15,2316.93,60.87,5.79,17886699.6,0,0
2,980,S05,6,0.023,0.751,0.018,41.72222222,32.58285073,1508,191,1699,1699,1548,2.85,2323.96,60.86,6.01,20582946.78,311.19,109.1894737
2,980,S10,13,0.025,0.732,0.028,26.14285714,22.94811947,1508,47,1555,1555,1552,2.81,2323.53,61.05,5.85,20316417.12,316.58,112.6619217
2,980,S25,8,0.018,0.705,0.027,26.11111111,23.61991192,1508,43,1551,1551,1551,3.06,2319.61,60.94,5.64,17956510.35,0,0
2,980,S30,6,0.028,0.744,0.02,37.2,29.96988564,1508,49,1557,1557,1557,2.82,2322.75,60.87,5.28,18265710.64,315.1,111.7375887
2,980,M,9,0.01,0.767,0.017,45.11764706,34.09448306,1508,64,1572,1572,1583,2.29,2318.91,60.63,0.38,1616148.629,274.34,119.7991266
2,980,S05,8,0.02,0.73,0.027,27.03703704,23.61991192,1508,61,1569,1569,1569,2.7,2318.71,60.77,5.69,20523159.84,317.72,117.6740741
2,980,S15,9,0.023,0.765,0.028,27.32142857,22.94811947,1508,46,1554,1554,1554,2.86,2320.21,60.84,5.06,17240945.08,0,0
2,980,S20,7,0.023,0.737,0.028,26.32142857,22.94811947,1508,42,1550,1550,1550,2.79,2320.88,60.81,6.07,21207352.95,0,0
2,980,S25,10,0.025,0.725,0.018,40.27777778,32.58285073,1508,43,1551,1551,1549,2.8,2322.27,60.79,6.01,20935264.05,0,0
2,980,S30,8,0.015,0.745,0.028,26.60714286,22.94811947,1508,41,1549,1549,1549,2.93,2316.47,61.09,6.01,19956428.58,0,0
2,980,M,11,0.027,0.74,0.024,30.83333333,25.93359266,1508,63,1571,1571,1574,2.21,2321.54,60.62,0.09,397077.8824,265.53,120.1493213
2,980,S05,5,0.029,0.73,0.025,29.2,25.10710746,1508,41,1549,1549,1565,2.88,2311.28,60.83,5.59,18841747.17,0,0
2,980,S10,10,0.02,0.723,0.028,25.82142857,22.94811947,1508,55,1563,1563,1565,2.77,2318.57,60.94,6.1,21444679.93,286.08,103.2779783
2,980,S19,7,0.024,0.74,0.027,27.40740741,23.61991192,1508,44,0,1552,1552,3.22,2318.8,60.96,6.01,18177375.65,286.43,88.95341615
2,909,S30,10,0.023,1.051,0.026,40.42307692,24.33786233,1506,187,0,1693,1693,2.62,2316.05,60.13,5.17,19194927.37,287.92,109.8931298
2,909,S05,7,0.029,1.039,0.027,38.48148148,23.61991192,1506,36,1542,1542,1554,2.92,2320.87,60.17,5.49,18326924.82,0,0
2,909,S10,9,0.022,1.01,0.027,37.40740741,23.61991192,1506,40,1546,1546,1546,2.61,2318.45,59.84,5.65,21079240.8,0,0
2,909,S15,9,0.028,1.031,0.023,44.82608696,26.82423957,1506,46,1552,1552,1552,2.98,2320.9,60.02,5.77,18874057.25,0,0
2,909,S20,7,0.021,1.038,0.023,45.13043478,26.82423957,1506,39,1545,1545,1545,2.93,2317.85,59.86,6.12,20333793.99,0,0
2,980,S30,12,0.029,0.765,0.025,30.6,25.10710746,1508,40,1548,1548,1529,2.75,2322.05,60.08,5.19,18405834.87,318.21,115.7127273
2,909,S05,10,0.022,1.037,0.027,38.40740741,23.61991192,1506,42,1548,1548,1548,3.06,2317.75,59.84,5.61,17846675,309.85,101.2581699
2,909,S25,8,0.025,1.055,0.027,39.07407407,23.61991192,1506,60,1566,1566,1557,3.29,2321.89,59.99,5.77,17102942.94,0,0
2,909,S29,10,0.027,1,0.018,55.55555556,32.58285073,1506,49,1555,1555,1555,3.21,2318.1,59.95,5.34,16196369.72,312.88,97.47040498
2,980,M,9,0.012,0.729,0.02,36.45,29.96988564,1508,75,1583,1583,1583,2.23,2318.18,59.58,0.1,436607.8924,264.59,118.6502242
2,909,S05,5,0.025,1.017,0.022,46.22727273,27.78715793,1506,63,1569,1569,1569,2.98,2318.59,59.91,5.93,19378121.66,315.85,105.9899329
2,909,S10,5,0.024,1.025,0.018,56.94444444,32.58285073,1506,39,1545,1545,1527,2.9,2322.6,60.07,5.24,17626131.31,0,0
2,909,S15,6,0.017,1.11,0.015,74,37.65403131,1506,27,0,1533,1533,3.16,2320.89,59.92,5.36,16534137.87,0,0
2,980,S25,9,0.019,0.739,0.026,28.42307692,24.33786233,1508,65,1573,1573,1568,2.43,2320.12,60.12,6.18,24782318.81,315.22,129.7201646
2,980,M,5,0.023,0.725,0.017,42.64705882,34.09448306,1508,59,0,1567,1567,2.29,2320.38,59.58,0.11,468129.0655,274.29,119.7772926
2,909,S05,9,0.015,1.09,0.021,51.9047619,28.83191546,1506,37,1543,1543,1544,3.21,2322.2,60.34,5.65,17166917.76,0,0
2,980,S20,11,0.019,0.792,0.03,26.4,21.72572514,1508,45,1553,1553,1544,2.65,2318.66,60.2,6.11,22453378.46,312.31,117.8528302
2,980,S25,6,0.017,0.8,0.021,38.0952381,28.83191546,1508,48,1556,1556,1556,2.89,2320.62,59.84,6.14,20707317.84,0,0
2,980,S30,9,0.021,0.73,0.02,36.5,29.96988564,1508,33,1541,1541,1543,3.03,2319.83,60.17,6.27,20161849.25,0,0
2,976,M,9,0.02,1.006,0.019,52.94736842,31.21470086,1510,56,1566,1566,1569,2.33,2320.3,59.6,0.4,1673006.009,276.81,118.8025751
2,980,S05,9,0.02,0.73,0.03,24.33333333,21.72572514,1508,29,1537,1537,1552,3.21,2320.3,60.23,5.72,17365385.42,0,0
2,980,S10,7,0.031,0.73,0.036,20.27777778,18.79974161,1508,40,1548,1548,1549,3.13,2314.33,59.99,5.67,17608132.47,0,0
2,980,S15,8,0.021,0.72,0.025,28.8,25.10710746,1508,32,1540,1540,1541,2.92,2321.45,59.81,5.84,19500180,0,0
2,980,S20,6,0.024,0.722,0.024,30.08333333,25.93359266,1508,44,0,1552,1552,3.19,2316.95,59.98,5.52,16838924.39,0,0
2,980,S25,7,0.027,0.742,0.025,29.68,25.10710746,1508,39,1547,1547,1547,3.1,2322.44,60,5.47,17211527.92,0,0
2,980,S30,8,0.018,0.739,0.015,49.26666667,37.65403131,1508,45,1553,1553,1558,3.21,2323.26,59.86,5.91,17965096.49,0,0
