grade,grade_s,seq_no,grade_mn,l_temp,dd,p,mn,s,mn_s,super_heat,tt,cs,mcwf,mould_level,mcwd_temp,sczfr,m_factor,heat_ext
N,909,M,C,1.140568197,1.585438488,1.438796991,0.2677936282,-0.1589634887,0.4784045133,1.04371087,1.077381642,-1.657667248,0.5399980402,1.097599681,-1.30591977,1.097599681,1.097599681,-1.303423073
N,909,S5,C,1.140568197,1.67119889,1.840515308,0.4807963002,-0.1589634887,0.5598378426,-0.0005329849869,-0.05545885189,-1.850688835,0.5855850912,1.056197127,-0.6843924092,1.056197127,1.056197127,-0.3108686356
N,909,S10,C,1.140568197,1.67119889,2.034766236,0.4130551142,-0.5106289695,0.7918469451,-1.830393262,-1.881074931,-2.060648421,0.5729780162,0.4431388307,0.240269679,0.4431388307,0.4431388307,1.429428403
N,909,S19,C,1.140568197,1.905459871,1.840515308,0.4697570563,0.9883417018,-0.1673354625,0.07735991101,0.01812248062,-0.5900195448,0.4840895075,0.5824246648,0.01705634574,0.5824246648,0.5824246648,0.5717223359
N,909,S24,C,1.140568197,2.113917905,1.502774448,1.452762877,0.8057795411,0.1317610523,0.2175631371,0.1670652188,-0.7922116181,0.5051717206,0.4273185098,-0.5536145684,0.4273185098,0.4273185098,-0.2608944155
N,909,S5,C,1.140568197,1.398225354,1.564137239,0.5443196013,0.8057795411,-0.04585276903,-0.3080729924,-0.3965678592,-0.897314071,0.09608493631,0.4133453557,-0.4754186215,0.4133453557,0.4133453557,-0.03945111833
N,980,M,B,1.184268149,1.752768171,1.371839102,-0.1870976186,0.3125471872,-0.558902974,1.251597506,1.389845485,-1.271081191,0.1151119751,0.007994859593,-1.275877788,0.007994859593,0.007994859593,-1.271679166
N,980,S05,B,1.184268149,1.494765758,1.371839102,0.06266672545,-0.3347324521,0.05012156415,0.6600068784,0.7358321177,-0.6481250028,0.1314922412,1.171126463,-0.5203685597,1.171126463,1.171126463,-0.3175881509
N,980,S10,B,1.184268149,1.585438488,0.8676272047,0.06266672545,0.6445126823,-0.7222749484,-2.521226254,-2.473072275,-0.240269679,0.1180633842,0.2559346796,-0.5185386505,0.2559346796,0.2559346796,-0.4739272653
N,980,M,B,1.184268149,1.67119889,1.680152916,-0.244386178,0.01918863611,-0.3173078867,0.7701553609,0.850847002,-1.370504572,0.1368702948,0.2863475404,-1.268098108,0.2863475404,0.2863475404,-1.262165557
N,980,S05,B,1.184268149,1.97738915,1.735254471,-0.1460221646,0.3125471872,-0.5545466879,0.5802158244,0.6517458005,0.5729780162,0.1261179883,1.370504572,-0.1640933392,1.370504572,1.370504572,-0.3678981478
N,980,S10,B,1.184268149,1.585438488,0.7513871885,-0.9643058242,0.1670652188,-0.545556199,-0.6897914849,-0.579900507,0.1979567714,0.153568159,1.420601293,-0.5255628057,1.420601293,1.420601293,-0.5579685937
N,980,M,B,1.184268149,1.585438488,0.7513871885,-0.6405815356,-0.3347324521,-0.0928727206,1.644132475,1.940598155,-1.271081191,1.150220275,0.1597731836,-2.359771384,0.1597731836,0.1597731836,-2.107387677
N,980,S14,B,1.184268149,2.046792217,1.438796991,-0.1460221646,0.3125471872,-0.5545466879,-0.5112362673,-0.3965678592,0.6524050449,1.264533238,1.589018862,0.07281674523,1.589018862,1.589018862,-0.1116252364
N,909,M,C,1.140568197,1.585438488,1.623181925,1.09857366,0.4778069945,0.2279442779,1.531424675,1.731564943,-0.8258521908,1.375291671,0.2088393184,-1.888949652,0.2088393184,0.2088393184,-1.861129299
N,909,M,C,1.140568197,1.97738915,1.840515308,1.22295134,-1.065553435,1.353658966,1.349010427,1.436870346,-1.271081191,1.413329021,0.05732726811,-1.328766086,0.05732726811,0.05732726811,-1.321073923
N,909,S25,C,1.140568197,1.752768171,1.735254471,1.22295134,1.628880614,-0.3497084433,-0.9651546428,-1.066964941,-0.3002579071,1.411883505,1.052016815,-0.5185386505,1.052016815,1.052016815,-0.3885084468
N,980,S32,B,1.184268149,1.97738915,0.9700367136,-0.9643058242,0.01918863611,-0.4145066702,-0.5112362673,-0.3965678592,-0.6696465402,1.39194877,0.9412294561,-0.3403747726,0.9412294561,0.9412294561,0.3429173457
N,980,M,B,1.184268149,1.398225354,0.8676272047,-0.3291007681,-0.5106289695,0.08671862284,0.8535291373,0.9333733036,-1.657667248,1.540091025,0.1210158221,-1.255690645,0.1210158221,0.1210158221,-1.25393387
N,980,S05,B,1.184268149,1.398225354,1.227010189,-0.411604428,0.3125471872,-0.6027540233,0.4037855791,0.4997294752,1.318527164,1.555988517,0.9133734947,0.5871674985,0.9133734947,0.9133734947,0.02771876712
N,980,S30,B,1.184268149,1.398225354,0.9700367136,-1.547108332,0.6445126823,-1.090810772,-0.8639325942,-0.7737452801,0.6152649547,1.60234513,1.623879887,0.2298592424,1.623879887,1.623879887,0.1218212145
N,980,S16,B,1.184268149,1.181716159,0.8676272047,-0.6405815356,-1.990226216,1.442881713,-0.07575626323,0.01812248062,-0.1759898266,0.9424752163,1.321711953,-0.4921952372,1.321711953,1.321711953,-0.4238174985
N,980,S11,B,1.184268149,0.7473830949,1.623181925,-1.419140828,-0.5106289695,-0.04932109783,-0.4069680298,-0.3010943526,0.05545885189,0.931726708,1.294747967,-0.8202433437,1.294747967,1.294747967,-0.7278206727
N,980,S21,B,1.184268149,1.398225354,1.062621986,-0.5764358087,-0.3347324521,-0.08671862284,-1.830393262,-1.752217949,1.729183195,0.9210847791,1.209551075,-0.4970139028,1.209551075,1.209551075,-0.6854032127
N,980,S26,B,1.184268149,1.494765758,1.502774448,-0.5452469715,0.1670652188,-0.4885887294,-0.4069680298,-0.3010943526,0.6908060492,0.9626102681,0.3827671653,-0.1435984518,0.3827671653,0.3827671653,-0.3153467338
N,980,M,B,1.184268149,1.494765758,1.438796991,-1.462787957,0.6445126823,-1.044170422,1.079288178,1.179633874,-1.001896069,0.9017072182,0.5301577646,-2.359771384,0.5301577646,0.5301577646,-2.127447162
N,980,S09,B,1.184268149,1.294505161,1.062621986,-0.244386178,0.8057795411,-0.966429176,-1.641051468,-1.555094968,0.4191575421,0.8921443923,1.389145755,-0.5375331022,1.389145755,1.389145755,-0.5673345272
N,980,M,B,1.184268149,1.398225354,1.371839102,-0.2896808774,-0.5106289695,0.09742365028,0.5234222889,0.6078751939,-1.123270662,0.9857391963,0.1086759803,-2.009919408,0.1086759803,0.1086759803,-1.960236917
N,980,S10,B,1.184268149,1.494765758,1.502774448,-1.174306785,0.01918863611,-0.4358010584,0.7271262353,0.8046739302,-0.0495879164,0.9097396794,1.121269695,-0.294130346,1.121269695,1.121269695,-0.1605829832
N,980,S15,B,1.184268149,1.494765758,1.371839102,-0.5764358087,1.207338727,-1.343733258,-0.6897914849,-0.579900507,0.003997397858,0.966429176,1.570457394,-0.6392733532,1.570457394,1.570457394,-0.5982859346
N,980,S20,B,1.184268149,1.67119889,0.8676272047,0.09635266525,-0.8787350101,0.4867878587,-0.6072341778,-0.4876880963,0.4546337627,0.9940035576,1.553311586,-0.1949682309,1.553311586,1.553311586,-0.2796903592
N,976,M,C,1.22964243,1.398225354,1.227010189,0.436973516,0.9883417018,-0.1754485492,1.079288178,1.257451304,-1.657667248,1.017424077,-0.03225118026,-1.452762877,-0.03225118026,-0.03225118026,-1.436870346
N,980,S05,B,1.184268149,1.494765758,1.987983746,-0.4694594974,0.4778069945,-0.7530597814,-0.1492551191,-0.05545885189,-0.0234534883,1.031838958,1.594695464,-0.4787033368,1.594695464,1.594695464,-0.4437268793
N,980,S10,B,1.184268149,1.294505161,0.9700367136,-0.2755359255,1.207338727,-1.256863985,-0.2224775285,-0.1333741194,-0.1551862814,1.097599681,1.166904372,-0.5592145426,1.166904372,1.166904372,-0.4985221003
N,980,S15,B,1.184268149,1.056959105,1.564137239,0.09635266525,-1.065553435,0.6373131278,-0.7726672591,-0.681700344,1.799946921,1.09468397,0.2110187576,-0.5770652382,0.2110187576,0.2110187576,-0.7701553609
N,909,S15,C,1.140568197,1.181716159,1.623181925,0.8516127011,0.6445126823,0.102244484,-0.4069680298,-0.4876880963,1.143020738,1.068850263,1.307797649,-0.2855147044,1.307797649,1.307797649,-0.4828913719
N,909,S30,C,1.140568197,1.398225354,1.840515308,0.9741095942,0.01918863611,0.517624347,-0.5112362673,-0.579900507,1.493781149,1.105420907,1.224077971,-0.1846573923,1.224077971,1.224077971,-0.4864878672
N,980,S35,B,1.184268149,1.97738915,1.502774448,-0.9643058242,-0.3347324521,-0.1304170917,0.2819080281,0.3616320024,1.542713617,1.121269695,1.250431882,-0.5255628057,1.250431882,1.250431882,-0.6921599089
N,980,M,B,1.184268149,1.398225354,1.987983746,0.147638449,-0.3347324521,0.1167217086,1.16532644,1.286169221,-1.123270662,1.126280572,-0.001065970125,-1.579670099,-0.001065970125,-0.001065970125,-1.568630765
N,909,S05,C,1.140568197,1.294505161,1.301440841,0.2562100542,0.1670652188,0.2232971132,-0.6897914849,-0.7737452801,0.5729780162,1.080242919,1.1903897,0.257862711,1.1903897,1.1903897,0.06239971141
N,909,S10,D,1.140568197,1.830706637,1.502774448,1.535743432,-0.3347324521,0.9247566699,-0.8639325942,-0.9541736558,0.1118933983,1.083592294,1.024604905,-0.5109325949,1.024604905,1.024604905,-0.5069891244
N,980,S19,B,1.184268149,1.752768171,1.840515308,0.2230239017,0.1670652188,-0.1382154209,0.5802158244,0.6517458005,0.8065171626,1.092745322,1.423531347,-0.01758941068,1.423531347,1.423531347,-0.2416413895
N,980,S30,B,1.184268149,0.7473830949,1.062621986,-0.6405815356,-0.1589634887,-0.2438370736,-0.4069680298,-0.3010943526,0.6152649547,1.087916578,0.280799021,-0.555790264,0.280799021,0.280799021,-0.6059528934
N,909,M,C,1.140568197,1.181716159,1.680152916,0.7023546725,-0.8787350101,1.117778766,0.8925412127,0.8977127319,-1.192014987,1.051090351,-0.102244484,-1.319163052,-0.102244484,-0.102244484,-1.313459142
N,980,S05,B,1.184268149,1.752768171,1.502774448,-0.3724644207,-0.3347324521,-0.06133169956,-0.8639325942,-0.7737452801,0.4546337627,1.061799757,1.408282564,-0.4700546567,1.408282564,1.408282564,-0.5197583967
N,909,S15,C,1.140568197,1.585438488,0.8676272047,1.477709932,0.3125471872,0.44460924,-0.0005329849869,-0.05545885189,1.208997433,0.9745379694,1.259804931,-0.5255628057,1.259804931,1.259804931,-0.6586820901
N,909,S20,C,1.140568197,1.398225354,1.502774448,0.8516127011,0.01918863611,0.5072921877,-0.9651546428,-1.066964941,1.077857909,0.9218996805,1.416955789,-0.1711201665,1.416955789,1.416955789,-0.4343363281
N,909,S24,C,1.140568197,1.398225354,1.680152916,0.7023546725,0.1670652188,0.3813338215,0.7271262353,0.7358321177,1.111825803,1.073580271,1.171126463,0.2091116938,1.171126463,1.171126463,-0.2290384405
N,980,M,B,1.184268149,1.494765758,1.840515308,-0.6887776302,0.6445126823,-0.9214921533,0.8535291373,0.9333733036,-2.060648421,0.9583834351,-0.09474639451,-1.252764833,-0.09474639451,-0.09474639451,-1.251597506
N,909,S15,C,1.140568197,1.494765758,1.14776293,0.8139176802,0.4778069945,0.1944250477,-0.3080729924,-0.3965678592,0.1662545609,1.004099534,1.429428403,-0.3505584592,1.429428403,1.429428403,-0.3434826625
N,909,S25,C,1.140568197,1.398225354,1.840515308,0.8516127011,1.628880614,-0.4055209523,-0.6897914849,-0.7737452801,-0.0495879164,1.021905919,1.181238543,-0.5403063879,1.181238543,1.181238543,-0.5021464142
N,980,M,B,1.184268149,1.294505161,1.890949724,-1.021456812,-0.5106289695,0.001865448448,0.3403747726,0.4317021574,-1.657667248,1.15591916,-0.08778865827,-2.359771384,-0.08778865827,-0.08778865827,-2.092881094
N,909,S10,C,1.140568197,1.494765758,1.623181925,1.273475827,0.8057795411,0.05679341477,-0.7726672591,-0.8608403793,1.246365514,1.089845026,1.249267954,-0.4970139028,1.249267954,1.249267954,-0.6356814756
N,909,S15,C,1.140568197,1.181716159,1.502774448,1.09857366,-0.1589634887,0.6491116487,0.4037855791,0.3616320024,-0.1001016045,1.117778766,1.233147519,0.1118933983,1.233147519,1.233147519,0.3316337236
N,980,M,B,1.184268149,0.7473830949,1.438796991,-0.8803043618,-0.6955501243,0.1651738536,1.840446289,2.502483032,-1.370504572,1.113310345,0.08885879422,-1.507751591,0.08885879422,0.08885879422,-1.497859804
N,980,S25,B,1.184268149,1.398225354,1.788659369,-0.7973281563,0.8057795411,-1.066023701,-0.9651546428,-0.8608403793,0.4915937091,1.023704415,1.171126463,-0.5033559838,1.171126463,1.171126463,-0.5461748107
N,980,S30,B,1.184268149,1.294505161,1.438796991,0.1151119751,-1.251597506,0.7878424656,-1.544467924,-1.451233459,0.8065171626,1.045550403,1.032292881,-0.389945763,1.032292881,1.032292881,-0.4973154518
N,980,M,B,1.184268149,1.398225354,0.9700367136,-1.575047036,-0.8787350101,0.2017629307,0.7271262353,0.8046739302,-1.370504572,1.07833442,0.08217206487,-1.352993098,0.08217206487,0.08217206487,-1.339146238
N,980,S10,B,1.184268149,1.181716159,0.9700367136,-1.118774783,2.37738922,-2.175995423,-0.1492551191,-0.05545885189,1.442127439,1.105420907,1.444392729,-0.5307712703,1.444392729,1.444392729,-0.6827092885
N,980,S15,B,1.184268149,1.97738915,1.227010189,-0.9643058242,0.4778069945,-0.8281030145,0.07735991101,0.1670652188,1.493781149,1.041874862,1.257451304,-0.2465833341,1.257451304,1.257451304,-0.5142755923
N,980,M,B,1.184268149,1.494765758,1.062621986,-0.4694594974,-1.435375591,0.8198703384,1.16532644,1.286169221,-0.733737639,1.181238543,0.3310706613,-1.527990122,0.3310706613,0.3310706613,-1.533148748
N,909,S25,C,1.140568197,1.494765758,1.502774448,0.9214921533,-1.065553435,1.307797649,-0.8639325942,-0.9541736558,0.7712312928,1.170068985,1.300934474,-0.3505584592,1.300934474,1.300934474,-0.4531567241
N,909,M,C,1.140568197,1.97738915,1.438796991,0.4130551142,-0.5106289695,0.7918469451,0.9835755309,0.9961896974,-1.271081191,1.345707806,0.1678759865,-1.675837972,0.1678759865,0.1678759865,-1.660834165
N,909,M,C,1.140568197,1.752768171,1.14776293,0.7551846298,0.1670652188,0.3905209149,0.7271262353,0.7358321177,-1.123270662,1.049240123,0.03625091556,-1.605238079,0.03625091556,0.03625091556,-1.594695464
N,909,S10,C,1.140568197,1.181716159,2.169068098,0.7907535571,0.01918863611,0.5036584912,-0.3080729924,-0.3965678592,-0.3243220367,1.483291336,1.174306785,-0.544937796,1.174306785,1.174306785,-0.4104445026
N,980,S20,B,1.184268149,1.056959105,1.623181925,-0.1870976186,-1.609116365,1.026408383,-0.2224775285,-0.1333741194,0.3367060432,1.436870346,1.470600802,-0.02665240317,1.470600802,1.470600802,-0.02611923264
N,909,M,C,1.140568197,1.97738915,1.788659369,0.3477260539,-1.435375591,1.575047036,0.9268020065,0.9333733036,-0.7922116181,1.476123671,0.228491325,-2.359771384,0.228491325,0.228491325,-2.132598377
N,909,S25,C,1.140568197,1.494765758,1.14776293,1.172715141,0.9883417018,-0.05732726811,1.628880614,1.859625352,0.1662545609,1.472174185,1.691228809,-0.6843924092,1.691228809,1.691228809,-0.6363339332
N,980,S30,B,1.184268149,1.181716159,1.623181925,-0.6405815356,0.1670652188,-0.4979186855,-0.7726672591,-0.681700344,0.1382154209,1.507751591,1.353658966,-0.3773246124,1.353658966,1.353658966,-0.3226371979
N,980,S10,B,1.184268149,1.398225354,1.227010189,-0.6405815356,-1.802646436,1.199094568,-0.8639325942,-0.7737452801,-0.0234534883,0.2241168479,1.517793147,-0.3616320024,1.517793147,1.517793147,-0.3440480891
N,980,S15,B,1.184268149,1.494765758,1.14776293,0.2243901263,0.6445126823,-0.4825919464,-0.0005329849869,0.09046418936,-0.0495879164,0.2835721894,1.256277099,-0.5998803051,1.256277099,1.256277099,-0.5824246648
N,980,S20,B,1.184268149,1.752768171,1.438796991,-0.5764358087,1.628880614,-1.621890919,1.7736466,2.223924579,-0.0234534883,0.3030468795,1.366426198,-0.4118944959,1.366426198,1.366426198,-0.3977212972
N,980,S29,B,1.184268149,1.056959105,1.735254471,-1.269289985,-0.1589634887,-0.3173078867,-0.8639325942,-0.7737452801,-0.1759898266,0.2852371365,1.091294026,0.2091116938,1.091294026,1.091294026,0.3553800243
N,980,M,B,1.184268149,1.97738915,1.438796991,-1.269289985,-0.1589634887,-0.3173078867,1.013853264,1.112815225,-1.472962246,0.2805218233,0.2268503882,-1.415502847,0.2268503882,0.2268503882,-1.409001291
N,980,S30,B,1.184268149,1.181716159,1.301440841,-0.7973281563,2.015982281,-1.93536983,-0.9651546428,-0.8608403793,1.729183195,0.1892676439,1.35632846,-0.3058382111,1.35632846,1.35632846,-0.5805311995
N,909,S10,C,1.140568197,1.494765758,0.9700367136,0.3058382111,0.4778069945,0.09474639451,-0.7726672591,-0.8608403793,-0.733737639,0.2763664296,0.9358479531,-0.7281680231,0.9358479531,0.9358479531,-0.5209789166
N,909,S15,C,1.140568197,1.752768171,1.940073482,0.6104417616,0.9883417018,-0.1371393001,-0.9651546428,-1.066964941,-0.8258521908,0.3367060432,0.7067951122,-0.6514162845,0.7067951122,0.7067951122,-0.4378532535
N,909,S20,C,1.140568197,1.494765758,1.502774448,1.062268149,0.4778069945,0.2246634214,0.4037855791,0.3616320024,0.3796148422,0.2724923643,1.22295134,-0.7240055942,1.22295134,1.22295134,-0.7438910718
N,909,S29,C,1.140568197,1.97738915,1.788659369,0.6104417616,1.628880614,-0.4281945799,0.5802158244,0.5607732007,0.1118933983,0.3237603217,1.117281173,-0.7129665306,1.117281173,1.117281173,-0.6833823044
N,909,M,C,1.140568197,1.97738915,1.438796991,0.3058382111,0.8057795411,-0.1129661268,1.137914267,1.179633874,-1.001896069,0.2841270842,0.2142898001,-1.343733258,0.2142898001,0.2142898001,-1.340453938
N,909,S10,C,1.140568197,1.494765758,1.564137239,0.9214921533,0.01918863611,0.5130592937,-0.1492551191,-0.2164717674,0.9604947065,0.2482319822,1.13740525,-0.5474126618,1.13740525,1.13740525,-0.6693131053
N,980,S10,B,1.184268149,1.585438488,1.502774448,-0.7136539186,1.419870682,-1.487306525,-1.363719858,-1.269886601,1.542713617,0.2891250987,1.406130735,-0.4946031345,1.406130735,1.406130735,-0.6969084499
N,980,S15,B,1.184268149,1.830706637,0.8676272047,0.147638449,1.207338727,-1.017424077,-2.639919214,-2.598774155,1.654516869,0.3913838852,1.198547851,-0.4843891499,1.198547851,1.198547851,-0.6908060492
N,980,M,B,1.184268149,2.113917905,1.062621986,-1.046010839,0.4778069945,-0.8390417429,0.7701553609,0.850847002,-1.271081191,0.3787557733,-0.07495451265,-1.707031017,-0.07495451265,-0.07495451265,-1.700206613
N,980,S05,B,1.184268149,1.830706637,1.890949724,-1.086472892,-1.065553435,0.43755997,-0.7726672591,-0.681700344,0.9913864443,0.392247147,1.674753711,-0.5505109683,1.674753711,1.674753711,-0.6713148331
N,980,S10,B,1.184268149,1.67119889,1.301440841,-0.7449457993,-0.1589634887,-0.2567608618,-0.8639325942,-0.7737452801,-0.4469638976,0.3770384731,0.7299060947,-0.5692136744,0.7299060947,0.7299060947,-0.4632203041
N,980,S15,B,1.184268149,1.398225354,1.564137239,-0.9073237955,-0.5106289695,0.01039339387,-1.174306785,-1.066964941,-0.5692136744,0.409864747,0.4037855791,-0.5344565137,0.4037855791,0.4037855791,-0.3650481238
N,909,M,C,1.140568197,1.752768171,1.735254471,1.290446723,-0.6955501243,1.030478465,1.531424675,1.731564943,-1.763461611,0.3816204275,-0.004796883051,-1.299693191,-0.004796883051,-0.004796883051,-1.297216614
N,909,S14,C,1.140568197,1.494765758,1.227010189,1.052016815,-0.5106289695,0.8535291373,-1.363719858,-1.451233459,1.98637877,0.34885868,1.432395664,-0.5663957048,1.432395664,1.432395664,-0.8087326652
N,980,M,B,1.184268149,1.585438488,1.623181925,-0.2600673503,0.3125471872,-0.5802158244,1.50196353,1.708176178,-1.561376084,0.4997294752,-0.2074776731,-1.452762877,-0.2074776731,-0.2074776731,-1.442881713
N,909,S05,C,1.140568197,1.830706637,2.080497031,0.9214921533,0.4778069945,0.2017629307,0.2175631371,0.1670652188,0.4915937091,0.3804741913,1.336537686,-0.5255628057,1.336537686,1.336537686,-0.5925587316
N,909,S10,C,1.140568197,1.056959105,1.14776293,0.3105889623,-0.1589634887,0.5234222889,-0.6072341778,-0.681700344,1.493781149,0.3406571718,1.056197127,-0.6952107435,1.056197127,1.056197127,-0.8953229015
N,909,M,C,1.140568197,2.113917905,2.33615784,0.7023546725,0.8057795411,-0.02745217323,0.8535291373,0.850847002,-1.192014987,0.4063890967,0.09608493631,-1.392651235,0.09608493631,0.09608493631,-1.390545896
N,980,S10,B,1.184268149,1.830706637,1.438796991,-0.5452469715,0.4778069945,-0.7644320364,-0.7726672591,-0.681700344,-0.733737639,0.4384399335,0.4078366854,-0.4843891499,0.4078366854,0.4078366854,-0.1271925425
N,980,S15,B,1.184268149,1.585438488,1.502774448,-0.2755359255,0.8057795411,-0.9736813977,-1.544467924,-1.451233459,-1.271081191,0.479301112,0.2432880428,-0.5000314327,0.2432880428,0.2432880428,0.07094647201
N,980,S20,B,1.184268149,2.046792217,0.8676272047,-0.5164059483,0.4778069945,-0.7612236483,-0.3080729924,-0.2164717674,-0.0495879164,0.502751107,0.3710366305,-0.5887513775,0.3710366305,0.3710366305,-0.5610850958
N,980,S25,B,1.184268149,1.830706637,1.371839102,0.147638449,0.1670652188,-0.2894029769,0.5802158244,0.6517458005,-0.8258521908,0.5124514291,1.195275042,-0.7687221703,1.195275042,1.195275042,-0.5179290667
N,976,S05,C,1.22964243,0.7473830949,0.9700367136,0.378183216,-0.1589634887,0.5467936315,-0.2224775285,0.01812248062,0.9333733036,0.6693131053,1.584327172,-0.6626599377,1.584327172,1.584327172,-0.7608676445
N,980,S20,B,1.184268149,1.494765758,1.564137239,-1.338493246,0.9883417018,-1.331994478,-0.5112362673,-0.3965678592,-0.711592764,0.6168758661,0.3378343981,-0.7820402116,0.3378343981,0.3378343981,-0.5393814986
N,980,S30,B,1.184268149,0.9153534948,1.564137239,-0.8512297892,0.8057795411,-1.074054593,-0.3080729924,-0.2164717674,2.386482458,0.6500989269,0.982279539,-0.3536773577,0.982279539,0.982279539,-0.6285221854
N,980,S20,B,1.184268149,1.056959105,1.438796991,-0.244386178,-0.1589634887,-0.1776139687,-0.3080729924,-0.2164717674,0.3796148422,0.8087326652,1.646195183,-0.389945763,1.646195183,1.646195183,-0.4425509353
N,980,M,B,1.184268149,1.494765758,1.371839102,-0.9643058242,-1.609116365,0.9358479531,0.8925412127,0.9643058242,-1.271081191,0.7984272737,-0.0287851626,-1.527990122,-0.0287851626,-0.0287851626,-1.522871842
N,980,S30,B,1.184268149,1.494765758,1.623181925,-0.1460221646,0.01918863611,-0.2955219958,-1.641051468,-1.555094968,0.3367060432,0.7594445926,0.7914823773,-0.5127553377,0.7914823773,0.7914823773,-0.5474126618
N,980,M,B,1.184268149,1.494765758,1.680152916,0.03065143418,-0.1589634887,-0.09046418936,0.7271262353,0.8046739302,-1.850688835,0.7744644607,-0.03625091556,-1.245207473,-0.03625091556,-0.03625091556,-1.226335907
N,980,S05,B,1.184268149,1.67119889,1.623181925,-0.6405815356,-0.5106289695,0.03385100888,-1.363719858,-1.269886601,1.281309287,0.7991605547,0.9566974888,-0.4457862599,0.9566974888,0.9566974888,-0.6117265539
N,980,S15,B,1.184268149,1.752768171,1.062621986,-0.8803043618,0.3125471872,-0.6723167061,0.4037855791,0.4997294752,0.229312024,0.8113224462,0.8822691056,-0.5745488884,0.8822691056,0.8822691056,-0.5912886617
N,980,S24,B,1.184268149,1.181716159,1.502774448,0.06266672545,0.01918863611,-0.2096564913,-0.0005329849869,0.09046418936,0.3796148422,0.670647292,1.553311586,-0.5091115479,1.553311586,1.553311586,-0.549890885
N,980,M,B,1.184268149,1.494765758,0.9700367136,-0.05305688599,-1.435375591,0.8759938393,1.04371087,1.147642182,-0.897314071,0.7167513492,0.2325963706,-2.009919408,0.2325963706,0.2325963706,-1.982560505
N,980,S05,B,1.184268149,1.398225354,1.438796991,-0.2896808774,0.6445126823,-0.850847002,-1.068850263,-0.9541736558,0.1979567714,0.7933062701,1.630892359,-0.555790264,1.630892359,1.630892359,-0.5617090497
N,980,S15,B,1.184268149,1.830706637,1.788659369,-0.8803043618,0.6445126823,-0.9516558859,-1.174306785,-1.066964941,-0.3499917538,0.751645103,0.3710366305,-0.6514162845,0.3710366305,0.3710366305,-0.5412317397
N,980,S20,B,1.184268149,1.398225354,1.14776293,-0.9643058242,1.207338727,-1.423531347,0.5234222889,0.6078751939,2.208396146,0.7452975593,1.182310015,-0.4593669787,1.182310015,1.182310015,-0.6928373146
N,980,S05,B,1.184268149,1.181716159,1.564137239,-0.3291007681,-0.5106289695,0.08671862284,1.707031017,2.067376371,0.3796148422,0.898510482,1.103459271,-0.4900906661,1.103459271,1.103459271,-0.526480907
N,980,S10,B,1.184268149,1.830706637,1.680152916,-0.8803043618,1.207338727,-1.406847288,-0.2224775285,-0.1333741194,0.229312024,0.8929381738,1.380110496,-0.5344565137,1.380110496,1.380110496,-0.544937796
N,980,S30,B,1.184268149,1.181716159,1.840515308,-0.5164059483,-0.1589634887,-0.2290384405,-0.07575626323,0.01812248062,0.2600673503,0.8834495882,1.278287132,-0.7044023802,1.278287132,1.278287132,-0.6806920929
N,980,M,B,1.184268149,1.494765758,-2.331720071,-0.08484629899,-0.6955501243,0.2719392615,0.7701553609,0.850847002,-1.370504572,0.8394207294,0.08698612234,-1.287388962,0.08698612234,0.08698612234,-1.280099022
N,980,S05,B,1.184268149,1.398225354,1.371839102,-0.9643058242,0.9883417018,-1.245786284,0.6600068784,0.7358321177,-0.0733511555,0.8348808141,1.481691936,-0.5692136744,1.481691936,1.481691936,-0.5295444584
N,980,M,B,1.184268149,1.67119889,1.788659369,-0.6405815356,0.4778069945,-0.7802324025,0.7271262353,0.8046739302,-2.199328665,0.8678095193,-0.10090513,-1.605238079,-0.10090513,-0.10090513,-1.59090537
N,980,S10,B,1.184268149,1.585438488,1.371839102,-1.174306785,1.207338727,-1.450470022,0.3403747726,0.4317021574,0.1118933983,0.8296058971,0.3548123545,-0.4647041825,0.3548123545,0.3548123545,-0.4727349389
N,980,S19,B,1.184268149,1.294505161,1.623181925,-0.6405815356,0.9883417018,-1.178565779,-0.5112362673,-0.3965678592,1.871776665,0.8363922034,0.3593569329,-0.4900906661,0.3593569329,0.3593569329,-0.6941930809
N,909,S30,C,1.140568197,1.585438488,1.564137239,0.9558555347,0.8057795411,-0.002931421487,1.644132475,1.892132606,-0.2606187073,0.7838505802,0.3879337452,-0.7498788674,0.3879337452,0.3879337452,-0.6207486054
N,980,S30,B,1.184268149,1.752768171,1.890949724,-0.1027802769,0.6445126823,-0.8065171626,-0.8639325942,-0.7737452801,0.05545885189,0.8744304075,1.544467924,-0.739680406,1.544467924,1.544467924,-0.6726508138
N,909,S05,C,1.140568197,1.585438488,1.502774448,0.6425458677,0.9883417018,-0.1339118854,-0.6897914849,-0.7737452801,1.111825803,0.8124340193,1.049240123,-0.5919235773,1.049240123,1.049240123,-0.7250450232
N,909,S29,C,1.140568197,1.585438488,1.788659369,0.2913487514,-0.5106289695,0.7555391027,-0.07575626323,-0.1333741194,1.799946921,0.8206164632,1.164276094,-0.6806920929,1.164276094,1.164276094,-0.8881838852
N,980,M,B,1.184268149,1.494765758,0.613505051,-1.021456812,-0.1589634887,-0.2805218233,1.137914267,1.257451304,-1.940598155,0.8228575841,-0.1159168043,-1.579670099,-0.1159168043,-0.1159168043,-1.564993128
