grade,grade_s,seq_no,grade_mn,l_temp,dd,p,mn,s,mn_s,super_heat,tt,cs,mcwf,mould_level,mcwd_temp,sczfr,m_factor,heat_ext
C,980,S20,B,0.1691249884,0.1001241407,-0.6379717366,-0.6182652231,-1.079212892,0.273782767,-0.2017639484,-0.1153878376,0.3164958632,0.7855876127,-1.752989718,-2.141925134,-1.351646764,-1.351646764,-2.106222421
C,909,S14,C,0.1315265568,0.6587052008,0.4911938197,0.698721014,-1.079212892,1.133668502,-0.2017639484,-0.1828462253,-0.2894805426,0.9731320129,-2.049680703,-2.138127261,-1.469599091,-1.469599091,-2.083577918
C,909,S24,C,0.1315265568,0.1001241407,-1.014360255,0.9244900832,0.6970034619,-0.1817811853,-0.2342609381,-0.250304613,0.2828305073,0.8345601639,-2.049680703,1.120447565,-1.392307349,-1.392307349,1.090101983
C,909,S05,C,0.1315265568,-0.1791663894,-0.2615832179,0.8008546406,-1.256834528,1.455812283,-0.2992549174,-0.3852213884,0.2828305073,0.8444806485,-2.201322763,0.8849794541,-1.172154091,-1.172154091,0.8603606483
C,909,S10,C,0.1315265568,0.9379957308,0.6793880791,0.9137391752,0.5193818265,-0.09473969068,-0.1042729795,0.01952893789,-0.0874884073,0.8903038395,-2.085942935,1.124245438,-1.386812675,-1.386812675,1.240957811
C,909,S05,C,0.1315265568,0.3794146707,-0.07338895848,0.9029882671,1.052246733,-0.3521204548,-0.3317519071,-0.4526797762,-0.6261341013,0.6163095017,-2.095832634,0.919160309,-1.392307349,-1.392307349,1.219860359
C,909,S20,C,0.1315265568,-0.1791663894,1.620359376,0.9836200775,-0.9015912568,1.088699987,-0.1205214743,-0.01420025597,1.191795116,0.5717460548,-2.165060531,1.128043311,-1.363185578,-1.363185578,0.7700756179
C,909,S25,C,0.1315265568,0.6587052008,-1.202554515,1.021248256,-0.5463479859,0.7241991043,-0.2180124433,-0.2165754191,0.653149422,0.5454488971,-2.138687999,1.071075219,-1.270508749,-1.270508749,0.8870172333
C,909,M,C,0.1315265568,-0.7377474494,-0.4497774773,0.9137391752,-2.500185975,5.445631953,-0.03927900015,0.1544457133,-1.164779795,0.5408823248,-2.221102162,1.082468838,-1.454763472,-1.454763472,1.642086696
C,909,S05,C,0.1315265568,0.3794146707,-0.4497774773,0.8707355429,0.1641385557,0.09350987665,-0.3317519071,-0.4526797762,0.6194840661,0.6528420801,-2.148577699,1.017905001,-1.336444833,-1.336444833,0.8578313692
C,909,S05,C,0.1315265568,-0.1791663894,0.3029995603,1.257768233,-0.9015912568,1.256509321,-0.2505094329,-0.2840338069,-0.2221498308,0.7295290011,-2.085942935,0.9761284003,-1.481137906,-1.481137906,1.126632639
C,976,S05,C,0.20672342,-0.4584569194,-1.955331552,0.5965873875,-1.434456163,1.596683897,-0.1042729795,0.1544457133,-0.8617915924,0.7109477759,-2.141984566,0.8052241262,-1.486449424,-1.486449424,1.204990031
C,980,S15,B,0.1691249884,0.6587052008,-1.202554515,-0.3011134354,-0.3687263505,-0.1206009158,-0.2180124433,-0.1491170314,1.057133692,0.7466930142,-1.967266541,1.219192257,-1.259519402,-1.259519402,0.9090035543
C,980,S10,B,0.1691249884,0.6587052008,-0.826165996,-0.5537597748,-1.434456163,0.7300486671,-0.3967458864,-0.5201381639,-0.154819119,0.6005627007,-2.158467398,0.9077666907,-1.482236841,-1.482236841,1.018463552
C,980,S05,B,0.1691249884,-1.29632851,-0.07338895848,-0.5322579586,0.6970034619,-0.752464534,-0.3317519071,-0.3852213884,0.4511572867,0.6392998312,-2.1189086,0.7938305079,-1.479123192,-1.479123192,0.6987908114
C,980,S10,B,0.1691249884,0.6587052008,-0.07338895848,-0.6451424933,0.8746250973,-0.8574326887,-0.429242876,-0.5875965516,0.6868147778,0.6068614211,-2.1090189,0.7748411441,-1.465203352,-1.465203352,0.6048896252
C,980,S20,B,0.1691249884,0.6587052008,-0.4497774773,-0.7634024819,-0.3687263505,-0.3588936328,-0.07177598981,0.1544457133,0.7204801337,0.5211988235,-2.072756669,0.9951177641,-1.472163272,-1.472163272,0.7921726095
C,909,S20,C,0.1315265568,0.6587052008,-1.390748774,0.8223564567,-0.7239696213,0.7919852147,-0.1042729795,0.01952893789,0.4174919308,2.216027018,-2.207915896,0.8507985993,-1.445605683,-1.445605683,0.8992254225
C,909,S05,C,0.1315265568,-1.57561904,-1.767137293,0.9137391752,-0.5463479859,0.6657034762,-0.5429823398,-0.8911592964,0.9561376249,-0.4193576016,-2.174950231,0.9799262731,-1.151640642,-1.151640642,0.6254573855
C,980,S15,B,0.1691249884,-1.017037979,-0.2615832179,-0.3763697918,-0.5463479859,-0.03624406254,-0.3480004019,-0.4189505823,1.090799048,-0.3300732398,-2.049680703,0.9875220186,-1.441026788,-1.441026788,0.6001246166
C,909,S25,D,0.1315265568,-0.4584569194,0.6793880791,1.757685458,-1.612077798,2.875375831,-0.4454913709,-0.6887841332,1.494783319,-0.2873994091,-2.161763965,0.949543291,-1.438462607,-1.438462607,0.4589193247
C,909,S30,C,0.1315265568,-0.4584569194,-1.578943034,1.182511877,-0.9015912568,1.210444014,-0.3155034122,-0.4189505823,-1.198445151,-0.3546382494,-2.138687999,0.7938305079,-1.468683312,-1.468683312,1.235516112
C,909,M,C,0.1315265568,-0.7377474494,1.620359376,0.9137391752,-1.789699434,2.601376991,0.1069574533,0.4580084581,-1.198445151,-0.2414187501,-2.188136497,0.9723305276,-1.434616336,-1.434616336,1.448441185
C,909,S05,C,0.1315265568,-0.1791663894,-0.2615832179,0.9459918993,-0.7239696213,0.863212244,-0.429242876,-0.6550549393,0.7204801337,-0.1585905767,-2.066163536,0.9761284003,-1.215928324,-1.215928324,0.71600405
C,909,S05,C,0.1315265568,-1.017037979,-0.6379717366,0.8062300946,-1.434456163,1.754622093,2.170516297,4.741616078,1.023468337,-0.02883693624,-2.168357098,0.839404981,-1.201092705,-1.201092705,0.5137394443
C,909,S10,C,0.1315265568,-0.1791663894,0.4911938197,0.9298655373,-0.3687263505,0.5139227144,-0.3967458864,-0.5875965516,0.3164958632,-0.05166979773,-2.188136497,0.8128198717,-1.486449424,-1.486449424,0.7018284179
C,909,S20,C,0.1315265568,-1.017037979,0.3029995603,0.9513673534,-0.9015912568,1.068957713,-0.429242876,-0.6550549393,-0.3231458984,-0.02930934028,-2.076053235,0.8887773269,-1.411905018,-1.411905018,1.004267003
C,909,S25,C,0.1315265568,-0.1791663894,-0.6379717366,0.9782446235,-0.3687263505,0.5388603243,-0.1692669588,-0.1153878376,0.114503728,-0.07292797911,-2.099129201,0.8735858359,-1.181495036,-1.181495036,0.8260726069
C,909,S05,C,0.1315265568,0.6587052008,-1.578943034,0.886861905,-0.9015912568,1.029473164,-0.3480004019,-0.48640897,0.2491651515,-0.01907391961,-2.135391433,0.6912879435,-1.421978586,-1.421978586,0.609973577
C,976,S20,C,0.20672342,-0.4584569194,-0.2615832179,0.886861905,-1.434456163,1.815367554,-0.08802448464,0.1881749072,1.259125828,-0.08993452422,-2.151874265,0.9685326548,-1.479306348,-1.479306348,0.5553575159
C,976,S10,C,0.20672342,-0.1791663894,-1.202554515,0.698721014,-1.434456163,1.673628146,-0.4129943812,-0.48640897,1.629444742,0.07398967444,-2.049680703,0.839404981,-1.430586908,-1.430586908,0.3594813367
C,909,S05,C,0.1315265568,0.1001241407,-0.6379717366,0.9244900832,-0.7239696213,0.8508249349,-0.4129943812,-0.6213257455,0.5521533543,0.02171029504,-2.122205167,0.9039688179,-1.289007484,-1.289007484,0.7181775911
C,980,S20,B,0.1691249884,0.1001241407,-0.2615832179,-0.3602434297,-0.3687263505,-0.1510802169,-0.429242876,-0.5875965516,-0.3231458984,-0.004271926647,-2.066163536,0.71407518,-1.43791314,-1.43791314,0.8279009076
C,1116,S25,D,0.0563296936,-1.57561904,-1.390748774,2.687639005,-0.7239696213,1.866584314,-0.1042729795,-0.1153878376,1.461117963,0.1350872624,-2.214509029,0.9761284003,-1.455129784,-1.455129784,0.5241565826
C,909,S05,C,0.1315265568,-0.1791663894,-0.826165996,1.155634606,-1.079212892,1.431996205,-0.1692669588,-0.1153878376,-1.097449084,0.2528733341,-2.135391433,1.150830547,-1.486083112,-1.486083112,1.654320815
C,909,S10,C,0.1315265568,-0.1791663894,-1.014360255,0.9191146292,-1.079212892,1.277567747,-0.3480004019,-0.48640897,0.9561376249,0.07115525026,-2.158467398,1.348319931,-1.123068339,-1.123068339,0.9964183577
C,909,S15,C,0.1315265568,0.3794146707,0.8675823385,0.8062300946,-0.5463479859,0.6072078481,-0.2180124433,-0.2165754191,2.168090436,0.1958699144,-2.085942935,1.241979493,-1.24523325,-1.24523325,0.5611209452
C,1116,S20,D,0.0563296936,0.1001241407,-1.390748774,2.311357223,-0.1911047151,1.045925059,-0.08802448464,-0.0816586437,0.4848226426,0.1516214035,-2.085942935,1.067277347,-1.258420467,-1.258420467,0.9046413181
C,1116,S05,D,0.0563296936,-0.1791663894,-0.826165996,2.789772631,-0.7239696213,1.925424034,-0.2667579278,-0.4526797762,-0.1211537632,0.129418414,-2.138687999,1.071075219,-1.456778186,-1.456778186,1.126252807
C,909,S15,C,0.1315265568,0.3794146707,-1.014360255,1.02662371,-0.5463479859,0.7271238855,-0.5104853502,-0.8237009086,1.191795116,0.1711474368,-2.141984566,1.382500785,-1.472163272,-1.472163272,0.9587797371
C,909,S10,C,0.1315265568,0.6587052008,1.620359376,0.9889955316,-0.3687263505,0.5444020155,-0.2830064226,-0.3514921946,-0.2558151867,-0.008523562924,-2.016715038,1.355915676,-1.47747479,-1.47747479,1.454816959
C,980,S05,B,0.1691249884,-0.7377474494,-0.2615832179,-0.6182652231,1.407490004,-1.005456109,2.105522317,4.674157691,-0.5588033896,-0.3336950041,-2.092536068,1.173617784,-1.304026259,-1.304026259,1.364229841
C,980,S10,B,0.1691249884,-0.7377474494,0.3029995603,-0.6988970335,-0.0134830797,-0.5209221244,-0.429242876,-0.5875965516,0.1818344397,-0.3525911653,-2.161763965,1.200202893,-1.306224128,-1.306224128,1.091182819
C,980,S15,B,0.1691249884,-1.57561904,-1.014360255,-0.6451424933,1.585111639,-1.059917556,-0.3642488967,-0.4526797762,0.2828305073,-0.3927455079,-2.092536068,1.260968857,-1.456411875,-1.456411875,1.107757366
C,980,S20,B,0.1691249884,-1.57561904,-0.07338895848,-0.8386588383,0.1641385557,-0.6674650687,-0.2667579278,-0.250304613,1.494783319,-0.2801558806,-2.115612034,1.22299013,-1.469965403,-1.469965403,0.6894853058
C,980,S25,B,0.1691249884,-0.4584569194,-0.07338895848,-0.779528844,0.8746250973,-0.9080539059,-0.1855154536,-0.0816586437,1.360121895,-0.4236092379,-2.138687999,1.253373112,-1.122885184,-1.122885184,0.7420100151
C,980,M,B,0.1691249884,-1.29632851,-0.07338895848,-0.8010306601,-0.1911047151,-0.4781785334,0.05821196882,0.4242792642,-1.097449084,-0.3240894554,-2.227695295,1.283756094,-1.447437241,-1.447437241,1.737986928
C,980,S10,B,0.1691249884,-0.7377474494,-1.014360255,-0.6290161312,-0.0134830797,-0.488331703,-0.5754793295,-0.8911592964,0.2491651515,-0.2592126352,-2.115612034,1.30654333,-1.397618866,-1.397618866,1.176782777
C,980,S05,B,0.1691249884,-0.4584569194,-1.578943034,-0.4838788724,-0.7239696213,0.03945616236,-0.4129943812,-0.5538673577,0.04717301621,-0.3037760821,-2.165060531,1.272362475,-1.486449424,-1.486449424,1.21695843
C,980,S10,B,0.1691249884,-0.1791663894,-1.390748774,-0.6451424933,-0.9015912568,0.09171512437,-0.2992549174,-0.3177630007,0.7204801337,-0.4508512037,-2.122205167,1.162224165,-1.451283512,-1.451283512,0.8588724227
C,980,S15,B,0.1691249884,0.1001241407,1.055776598,-0.7203988497,-0.0134830797,-0.5309499464,-0.2830064226,-0.2840338069,-0.02015769554,-0.4012487805,-2.095832634,1.19640502,-1.425458546,-1.425458546,1.159282129
C,980,S25,B,0.1691249884,0.1001241407,-1.014360255,-0.7096479416,-0.3687263505,-0.3311851773,-0.2992549174,-0.3177630007,1.292791184,-0.4368365508,-2.076053235,-2.096350661,-1.150358552,-1.150358552,-2.098549961
C,980,M,B,0.1691249884,2.334448381,-0.07338895848,-0.6827706715,-0.0134830797,-0.5134012581,0.1232059481,0.5591960397,-1.53509871,-0.2656688236,-2.25077126,1.355915676,-1.29047273,-1.29047273,2.066767925
C,980,S05,B,0.1691249884,-0.1791663894,-0.826165996,-0.7526515738,0.6970034619,-0.8388040812,-0.429242876,-0.5875965516,0.3501612191,-0.3763688348,-2.1287983,0.9761284003,-1.225452425,-1.225452425,0.8168436204
C,980,S15,B,0.1691249884,-0.4584569194,1.432165117,-0.6236406771,-1.079212892,0.2702730296,-0.153018464,-0.01420025597,0.6868147778,-0.348182061,-2.227695295,1.348319931,-1.131676662,-1.131676662,1.048396567
C,980,S20,B,0.1691249884,-0.7377474494,0.6793880791,-0.8386588383,-1.612077798,0.7563716998,-0.5104853502,-0.7562425209,0.922472269,-0.4155783694,-2.082646368,1.260968857,-1.126181988,-1.126181988,0.8847023299
C,980,S25,B,0.1691249884,-1.29632851,1.432165117,-0.591387953,0.3417601911,-0.6364600734,1.943037369,4.336865752,0.7204801337,-0.3442453608,-2.155170832,1.234383748,-1.207503158,-1.207503158,0.9339155129
C,980,S05,B,0.1691249884,-0.1791663894,-0.826165996,-0.6451424933,-0.1911047151,-0.4018417386,-0.6404733088,-1.026076072,-0.3904766102,-0.3702275824,-2.168357098,1.158426293,-1.205122133,-1.205122133,1.273118187
C,976,S09,C,0.20672342,0.1001241407,-1.202554515,0.8707355429,-1.612077798,2.151492432,-0.3804973916,-0.4189505823,-0.3904766102,-0.3258216036,-2.115612034,0.9761284003,-1.189737046,-1.189737046,1.091422301
C,980,S11,B,0.1691249884,1.775867321,0.1148053009,-0.7365252118,-0.9015912568,0.03577867991,-0.3967458864,-0.5201381639,0.04717301621,-0.3603070978,-1.970563107,1.325532694,-1.199444303,-1.199444303,1.262946559
C,980,S21,B,0.1691249884,0.1001241407,0.8675823385,-0.6988970335,-0.1911047151,-0.4281647712,-0.2830064226,-0.2840338069,1.225460472,-0.3864467875,-2.036494437,1.291351839,-1.469965403,-1.469965403,0.8183721071
C,980,S30,B,0.1691249884,0.9379957308,0.6793880791,-0.8816624705,-0.0134830797,-0.6061586113,-0.3967458864,-0.5201381639,1.225460472,-0.3744792187,-2.148577699,1.378702913,-1.300179987,-1.300179987,0.8946283863
C,980,S05,B,0.1691249884,-1.017037979,-0.4497774773,-0.6827706715,0.5193818265,-0.7462347497,-0.2667579278,-0.250304613,-0.2221498308,-0.39337538,-2.105722334,1.150830547,-1.480771594,-1.480771594,1.194425852
C,980,S15,B,0.1691249884,1.496576791,-0.6379717366,-0.4301243321,-1.967321069,1.782969975,-0.2017639484,-0.1153878376,0.04717301621,-0.4530557558,-2.04308757,1.150830547,-1.474727453,-1.474727453,1.084141544
C,980,S25,B,0.1691249884,-0.4584569194,-0.2615832179,-0.6397670392,1.407490004,-1.012717635,-0.2342609381,-0.1828462253,-0.05382305142,-0.3866042555,-2.240881561,1.667341242,-1.466485443,-1.466485443,1.636259384
C,909,S05,C,0.1315265568,-1.29632851,-1.578943034,0.8438582728,0.5193818265,-0.1232563091,-0.3967458864,-0.5875965516,0.5184879985,-0.4579372641,-2.188136497,1.234383748,-1.485167333,-1.485167333,0.9922123014
C,909,S20,C,0.1315265568,0.9379957308,1.432165117,1.343775497,-0.9015912568,1.309155386,-0.08802448464,0.05325813175,0.1481690838,-0.4836045498,-2.1189086,1.496436968,-1.289556951,-1.289556951,1.374714861
C,980,S25,B,0.1691249884,-0.4584569194,-1.202554515,0.1127965248,-1.079212892,0.7511070932,-0.2667579278,-0.250304613,0.5858187102,-0.5053351352,-2.099129201,1.26476673,-1.204206354,-1.204206354,0.9922653329
C,909,S05,C,0.1315265568,0.3794146707,-0.07338895848,0.892237359,-0.1911047151,0.3509969964,-0.1855154536,-0.1491170314,0.8214762013,-0.410066989,-2.138687999,1.302745458,-1.185341308,-1.185341308,0.9555704448
C,909,S10,C,0.1315265568,0.3794146707,0.6793880791,0.9191146292,-0.0134830797,0.2336714792,-0.1855154536,-0.1491170314,-0.2894805426,-0.3992016963,-2.1090189,1.192607148,-1.443224658,-1.443224658,1.263059011
C,976,M,C,0.20672342,0.1001241407,-0.6379717366,0.6610928358,-1.967321069,2.851685102,0.2369454119,0.8627587844,-1.198445151,-0.4136887533,-2.712290571,1.234383748,-2.362849872,-2.362849872,1.724358191
C,980,M,B,0.1691249884,0.1001241407,-0.4497774773,-0.7096479416,0.1641385557,-0.6100329969,0.07446046365,0.4580084581,-1.232110507,-0.6261130991,-2.613393576,1.15462842,-2.194529702,-2.194529702,1.627803148
C,980,S10,B,0.1691249884,-0.4584569194,-0.4497774773,-0.7203988497,1.407490004,-1.039948359,-0.4617398657,-0.6550549393,0.114503728,-0.6648502296,-2.092536068,0.9685326548,-1.295234781,-1.295234781,0.8642059444
C,980,S19,B,0.1691249884,0.6587052008,-1.014360255,-0.5645106828,0.6970034619,-0.7650995897,-0.5429823398,-0.8237009086,0.2491651515,-0.6565044251,-2.214509029,1.074873092,-1.418315471,-1.418315471,0.9188709958
C,909,M,C,0.1315265568,-0.7377474494,0.6793880791,1.161010061,-0.1911047151,0.4826121598,0.1069574533,0.4580084581,-1.063783728,-0.7303569219,-2.583724477,1.131841183,-2.220904136,-2.220904136,1.507929499
C,909,M,C,0.1315265568,-0.4584569194,-0.4497774773,0.9244900832,-1.256834528,1.542302247,0.139454443,0.5254668458,-1.030118372,-0.7199640332,-3.918833911,1.128043311,-2.28464235,-2.28464235,1.488820428
C,909,S05,C,0.1315265568,-0.1791663894,-0.826165996,0.9997464396,-0.5463479859,0.7124999788,-0.3317519071,-0.4526797762,0.6194840661,-0.6492608966,-2.089239501,1.08626671,-1.621801552,-1.621801552,0.8051347301
C,909,S10,C,0.1315265568,-1.29632851,-0.2615832179,1.02662371,-1.079212892,1.347762501,-0.2667579278,-0.3177630007,0.653149422,-0.7037448281,-2.000232206,1.238181621,-1.530406813,-1.530406813,0.9264839456
C,1071,S15,D,0.112727341,0.6587052008,-1.014360255,1.870569992,-0.9015912568,1.631612537,-0.3155034122,-0.4526797762,0.04717301621,-0.6259556311,-2.161763965,1.04449011,-1.432967934,-1.432967934,0.9647533684
C,1071,S20,D,0.112727341,0.1001241407,0.6793880791,1.789938182,-1.079212892,1.846145253,-0.2992549174,-0.4189505823,1.15812976,-0.7256328816,-2.089239501,1.078670965,-1.604584907,-1.604584907,0.6261859255
C,980,S25,B,0.1691249884,-0.4584569194,-0.826165996,-0.5860124989,-0.1911047151,-0.3728864026,-0.4454913709,-0.6213257455,-0.4241419661,-0.7155549289,-2.112315467,0.839404981,-1.61099536,-1.61099536,0.9281166985
C,980,M,B,0.1691249884,-0.7377474494,-1.014360255,-0.6773952174,-0.0134830797,-0.5108943025,-0.2342609381,-0.1828462253,-1.131114439,-0.547851498,-5.15504635,1.010309255,-2.414133493,-2.414133493,1.425975233
C,980,S05,B,0.1691249884,-0.4584569194,-0.07338895848,-0.6612688553,-0.1911047151,-0.4097386484,-0.4942368554,-0.7225133271,1.326456539,-0.4417180591,-2.1189086,0.9381496728,-1.598174455,-1.598174455,0.4822375335
C,980,S25,B,0.1691249884,0.6587052008,-1.390748774,-0.7203988497,-0.1911047151,-0.4386939843,-0.3317519071,-0.3852213884,-0.1884844749,-0.4513236077,-5.820952783,0.9685326548,-1.440294165,-1.440294165,0.9938557363
C,980,S05,B,0.1691249884,-0.4584569194,-1.390748774,-0.7419006658,-0.7239696213,-0.1091915516,-0.2505094329,-0.2165754191,1.023468337,-0.5568271746,-2.230991861,0.7102773073,-1.519966933,-1.519966933,0.358634781
C,980,S10,B,0.1691249884,0.3794146707,-0.826165996,-0.6988970335,0.8746250973,-0.8776811757,-0.4454913709,-0.6213257455,0.2828305073,-0.5054926032,-2.056273836,0.6191283611,-1.405677721,-1.405677721,0.4910980137
C,909,S15,C,0.1315265568,0.1001241407,0.4911938197,0.8169810026,-0.9015912568,0.9866982358,-0.1367699691,-0.04792944983,0.08083837208,-0.624223483,-2.072756669,0.8697879631,-1.15695216,-1.15695216,0.7848398353
C,980,S20,B,0.1691249884,-1.57561904,-0.826165996,-0.7257743037,-0.1911047151,-0.4413262876,-0.2017639484,-0.1153878376,0.4848226426,-0.5498985821,-2.105722334,0.7406602893,-1.518867998,-1.518867998,0.5397363609
C,980,S25,B,0.1691249884,0.6587052008,-0.4497774773,-0.8332833843,-0.1911047151,-0.493972353,2.056776833,4.572970109,0.6194840661,-0.4470719714,-2.05297727,0.8697879631,-1.532787838,-1.532787838,0.6257776779
C,980,M,B,0.1691249884,-0.7377474494,-1.202554515,-0.602138861,-1.256834528,0.4743392065,0.3669333706,1.065133948,-1.434102642,-0.4971467987,-2.695807738,0.9115645634,-2.321090352,-2.321090352,1.466945029
C,980,S05,B,0.1691249884,-1.017037979,-0.6379717366,-0.6558934013,0.8746250973,-0.8614823862,2.056776833,4.572970109,0.6194840661,-0.4587246042,-2.082646368,0.8204156172,-1.28003285,-1.28003285,0.5797604874
C,980,M,B,0.1691249884,-0.7377474494,0.1148053009,-0.6773952174,-1.612077798,0.8879868632,0.1881999275,0.6941128151,-1.232110507,-0.5927298809,-2.910084561,0.9457454183,-2.253139555,-2.253139555,1.397155552
C,980,S15,B,0.1691249884,2.055157851,0.6793880791,-0.5322579586,-0.7239696213,0.01158471623,-0.5429823398,-0.8237009086,0.8214762013,-0.4725817891,-2.174950231,0.9457454183,-1.323623928,-1.323623928,0.6308351002
C,980,M,C,0.1691249884,-0.4584569194,-1.767137293,0.3116883239,-0.7239696213,0.4977866137,-0.08802448464,0.1207165195,-1.366771931,-0.4949422466,-2.692511172,0.8773837086,-2.368710857,-2.368710857,1.394785971
C,980,S05,C,0.1691249884,-0.7377474494,-1.390748774,0.4837028528,-0.7239696213,0.5968850902,-0.3642488967,-0.4526797762,1.292791184,-0.4878561861,-2.135391433,1.204000766,-1.313916671,-1.313916671,0.7143301514
C,980,S10,B,0.1691249884,0.3794146707,1.055776598,-0.5376334127,-0.1911047151,-0.3491956732,-0.3155034122,-0.3514921946,1.124464404,-0.5338368451,-2.085942935,1.488841223,-1.439561542,-1.439561542,1.007273165
C,980,M,B,0.1691249884,-0.7377474494,-1.578943034,-0.4838788724,-0.7239696213,0.03945616236,0.2694424016,0.8627587844,-1.164779795,-0.302043934,-3.932020177,1.055883728,-2.287389687,-2.287389687,1.519601177
C,980,S05,B,0.1691249884,-1.29632851,-1.390748774,-0.7257743037,-0.7239696213,-0.09990106934,-0.4942368554,-0.7225133271,-0.154819119,-0.23984407,-2.204619329,1.116649692,-1.488830449,-1.488830449,1.148900472
C,980,S10,B,0.1691249884,-0.7377474494,-0.4497774773,-0.5860124989,0.5193818265,-0.7067502007,-0.2992549174,-0.3177630007,-0.5251380337,-0.332277792,-2.141984566,0.9837241459,-1.233328124,-1.233328124,1.152773059
C,980,S15,B,0.1691249884,-0.1791663894,1.243970857,-0.6505179473,-0.5463479859,-0.1854079143,-0.1855154536,-0.0816586437,0.2491651515,-0.2566931471,-2.135391433,1.052085856,-1.270875061,-1.270875061,0.9343677795
C,980,S25,B,0.1691249884,0.1001241407,-0.07338895848,-0.5537597748,0.5193818265,-0.6935886844,-0.1855154536,-0.0816586437,0.4848226426,-0.3529061013,-2.082646368,-1.955829369,-1.674000951,-1.674000951,-1.94567816
C,980,M,B,0.1691249884,0.3794146707,0.6793880791,-0.7096479416,-1.789699434,1.156003196,0.2369454119,0.7953003967,-1.131114439,-0.5514732622,-5.962705143,0.9609369093,-2.752422234,-2.752422234,1.370814759
C,980,S05,B,0.1691249884,0.3794146707,-0.07338895848,-0.6720197634,-0.1911047151,-0.4150032549,-0.429242876,-0.5875965516,0.5521533543,-0.5864311605,-2.161763965,0.9837241459,-1.563374855,-1.563374855,0.7390160235
C,980,S20,B,0.1691249884,-0.7377474494,0.3029995603,-0.5107561425,0.5193818265,-0.6760399956,-0.3317519071,-0.3852213884,-0.4914726778,-0.6199718467,-2.178246797,1.219192257,-1.556598091,-1.556598091,1.352096665
C,980,M,B,0.1691249884,-1.57561904,2.373136414,-0.7257743037,-0.5463479859,-0.2263548541,0.1557029378,0.6266544274,-1.265775863,-0.6374507958,-2.735366536,1.067277347,-2.347098474,-2.347098474,1.545292478
C,976,M,C,0.20672342,-0.1791663894,0.6793880791,0.8062300946,-0.9015912568,0.9801174776,-0.03927900015,0.2893624888,-1.030118372,-0.7113032926,-2.685918039,1.006511382,-2.268341485,-2.268341485,1.357233034
C,980,S05,B,0.1691249884,0.6587052008,0.8675823385,-0.6451424933,0.6970034619,-0.7966872289,-0.3317519071,-0.3852213884,-0.3904766102,-0.6075318739,-2.191433063,0.9647347821,-1.253292105,-1.253292105,1.052519171
C,980,S10,B,0.1691249884,-0.7377474494,-0.07338895848,-0.591387953,0.5193818265,-0.7089437864,-0.1855154536,-0.0816586437,-0.3568112543,-0.6464264724,-2.138687999,1.162224165,-1.339375326,-1.339375326,1.234823294
C,980,S15,B,0.1691249884,0.6587052008,-1.202554515,-0.8332833843,-0.5463479859,-0.2848504823,-0.3967458864,-0.5201381639,0.5521533543,-0.6105237661,-2.105722334,1.162224165,-1.29963052,-1.29963052,0.9001504426
C,980,S25,B,0.1691249884,0.1001241407,-0.4497774773,-0.5376334127,0.3417601911,-0.6135704797,-0.5917278243,-0.9248884902,-0.5924687454,-0.5495836461,-2.138687999,0.9647347821,-1.793967993,-1.793967993,1.139140001
C,980,S15,B,0.1691249884,0.6587052008,0.8675823385,-0.6720197634,-0.0134830797,-0.5083873469,-0.2505094329,-0.2165754191,0.1481690838,-0.7689365844,-2.135391433,1.158426293,-1.199077992,-1.199077992,1.023425552
C,980,S20,B,0.1691249884,1.217286261,0.6793880791,-0.6988970335,0.5193818265,-0.7528155079,-0.2017639484,-0.1153878376,0.4848226426,-0.8212159638,-2.105722334,1.390096531,-1.19046967,-1.19046967,1.112008924
C,980,S25,B,0.1691249884,1.217286261,0.1148053009,-0.596763407,-1.256834528,0.4780996397,-0.3480004019,-0.4189505823,0.2828305073,-0.808618523,-2.168357098,1.310341203,-1.501651354,-1.501651354,1.113294299
C,980,M,B,0.1691249884,1.496576791,-1.014360255,-0.7096479416,-0.9015912568,0.05223057534,0.1069574533,0.5254668458,-1.602429422,-0.6931944714,-2.498013748,1.021702873,-2.319625106,-2.319625106,1.660350143
C,909,S10,C,0.1315265568,-0.7377474494,-0.07338895848,1.021248256,-1.256834528,1.609990045,-0.2505094329,-0.2840338069,0.9561376249,-1.138986408,-2.198026196,1.093862456,-1.24523325,-1.24523325,0.6633786775
C,909,S15,C,0.1315265568,0.3794146707,1.055776598,0.9567428074,-0.7239696213,0.8694058988,-0.1367699691,-0.04792944983,1.629444742,-1.21803535,-2.079349802,1.329330567,-1.334613275,-1.334613275,0.6579151195
C,909,S20,C,0.1315265568,0.6587052008,0.4911938197,0.9406164453,-1.612077798,2.20852567,-0.3155034122,-0.4189505823,0.4848226426,-1.154890677,-2.082646368,0.8849794541,-1.157684783,-1.157684783,0.620934135
C,909,S25,C,0.1315265568,-0.1791663894,0.3029995603,1.13413279,-0.5463479859,0.7856195141,-0.3155034122,-0.4189505823,0.6868147778,-1.0637167,-15.522748,1.010309255,-1.277285513,-1.277285513,0.6787749095
C,909,S30,C,0.1315265568,-0.1791663894,0.4911938197,0.7524755543,-0.1911047151,0.2825571114,-0.1855154536,-0.1491170314,0.4511572867,-1.229373046,-2.069460102,0.8545964721,-1.528392099,-1.528392099,0.5974175094
